# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.580309391021728516e+00,4.601728916168212891e+00,3.125000000000000000e-02,8.927306220773699105e-03
2.000000000000000000e+02,4.576093673706054688e+00,4.612834930419921875e+00,1.562500000000000000e-02,7.368570213971943096e-03
3.000000000000000000e+02,4.484831809997558594e+00,4.703625202178955078e+00,0.000000000000000000e+00,4.959614567096500178e-03
4.000000000000000000e+02,4.423477172851562500e+00,4.818540096282958984e+00,1.562500000000000000e-02,2.834065466912285506e-03
5.000000000000000000e+02,4.250273704528808594e+00,4.921887397766113281e+00,3.125000000000000000e-02,3.684285106985971548e-03
6.000000000000000000e+02,4.005524158477783203e+00,5.022512912750244141e+00,7.812500000000000000e-02,2.408955646875442919e-03
7.000000000000000000e+02,3.922639131546020508e+00,5.108635425567626953e+00,1.093750000000000000e-01,3.684285106985971548e-03
8.000000000000000000e+02,3.693644046783447266e+00,5.242538452148437500e+00,6.250000000000000000e-02,2.408955646875442919e-03
9.000000000000000000e+02,3.505017280578613281e+00,5.332867145538330078e+00,1.718750000000000000e-01,4.251098200368428476e-03
1.000000000000000000e+03,3.150886058807373047e+00,5.477369308471679688e+00,2.812500000000000000e-01,3.542581833640357208e-03
1.100000000000000000e+03,2.908347129821777344e+00,5.593005657196044922e+00,3.437500000000000000e-01,6.943460393935100075e-03
1.200000000000000000e+03,2.712071895599365234e+00,5.766981601715087891e+00,3.125000000000000000e-01,6.518350573898257054e-03
1.300000000000000000e+03,1.950476765632629395e+00,5.881371498107910156e+00,5.312500000000000000e-01,8.218789854045628271e-03
1.400000000000000000e+03,2.001278638839721680e+00,6.019282817840576172e+00,4.843750000000000000e-01,6.660053847243871394e-03
1.500000000000000000e+03,1.446640372276306152e+00,6.165841579437255859e+00,7.343750000000000000e-01,8.785602947428085632e-03
1.600000000000000000e+03,1.115971207618713379e+00,6.332526683807373047e+00,7.968750000000000000e-01,1.176137168768598591e-02
1.700000000000000000e+03,1.184516191482543945e+00,6.442935466766357422e+00,7.031250000000000000e-01,1.204477823437721459e-02
1.800000000000000000e+03,9.944110512733459473e-01,6.524671077728271484e+00,7.812500000000000000e-01,1.530395352132634182e-02
1.900000000000000000e+03,4.398705065250396729e-01,6.613167285919189453e+00,9.375000000000000000e-01,1.700439280147371390e-02
2.000000000000000000e+03,3.995562195777893066e-01,6.724769592285156250e+00,9.843750000000000000e-01,1.742950262151055779e-02
2.100000000000000000e+03,4.291094243526458740e-01,6.740849018096923828e+00,9.218750000000000000e-01,2.026356808842284113e-02
2.200000000000000000e+03,4.901170134544372559e-01,6.727324485778808594e+00,9.218750000000000000e-01,2.295593028198951446e-02
2.300000000000000000e+03,4.339363276958465576e-01,6.760364055633544922e+00,9.218750000000000000e-01,1.884653535496669946e-02
2.400000000000000000e+03,3.780258297920227051e-01,6.643520355224609375e+00,8.750000000000000000e-01,2.423125974210004266e-02
2.500000000000000000e+03,3.268980085849761963e-01,6.753299236297607422e+00,9.843750000000000000e-01,2.196400736857021321e-02
2.600000000000000000e+03,4.541759490966796875e-01,6.723147392272949219e+00,9.218750000000000000e-01,2.593169902224741474e-02
2.700000000000000000e+03,5.135740637779235840e-01,6.601012229919433594e+00,8.906250000000000000e-01,2.791554484908601377e-02
2.800000000000000000e+03,1.808072030544281006e-01,6.664947032928466797e+00,9.843750000000000000e-01,2.961598412923338586e-02
2.900000000000000000e+03,3.299050331115722656e-01,6.571239471435546875e+00,9.687500000000000000e-01,2.890746776250531502e-02
3.000000000000000000e+03,2.703992724418640137e-01,6.498450279235839844e+00,9.531250000000000000e-01,3.202493977610882531e-02
3.100000000000000000e+03,3.721633851528167725e-01,6.597802162170410156e+00,9.062500000000000000e-01,3.188323650276321530e-02
3.200000000000000000e+03,2.323275208473205566e-01,6.478219032287597656e+00,9.687500000000000000e-01,3.627603797647725725e-02
3.300000000000000000e+03,3.654174208641052246e-01,6.578176498413085938e+00,9.062500000000000000e-01,3.358367578291058392e-02
