# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.668015480041503906e+00,4.616241931915283203e+00,0.000000000000000000e+00,9.352416040810542994e-03
2.000000000000000000e+02,4.609459877014160156e+00,4.613289356231689453e+00,0.000000000000000000e+00,8.360493127391243479e-03
3.000000000000000000e+02,4.427187919616699219e+00,4.734584808349609375e+00,1.562500000000000000e-02,4.534504747059657156e-03
4.000000000000000000e+02,4.383284091949462891e+00,4.825443267822265625e+00,3.125000000000000000e-02,3.400878560294742867e-03
5.000000000000000000e+02,4.147353649139404297e+00,4.925995826721191406e+00,6.250000000000000000e-02,2.408955646875442919e-03
6.000000000000000000e+02,3.717375755310058594e+00,4.352793693542480469e+00,1.718750000000000000e-01,1.346181096783335626e-02
7.000000000000000000e+02,2.933094024658203125e+00,3.441412448883056641e+00,2.656250000000000000e-01,4.562845401728780198e-02
8.000000000000000000e+02,2.510496854782104492e+00,3.249812126159667969e+00,2.656250000000000000e-01,4.662037693070709976e-02
9.000000000000000000e+02,2.267968177795410156e+00,3.119343280792236328e+00,3.750000000000000000e-01,5.682301261159132533e-02
1.000000000000000000e+03,2.019816398620605469e+00,2.996887445449829102e+00,4.062500000000000000e-01,6.121581408530536728e-02
1.100000000000000000e+03,1.999988198280334473e+00,3.240316867828369141e+00,3.750000000000000000e-01,5.072977185772991476e-02
1.200000000000000000e+03,1.998329043388366699e+00,3.313405275344848633e+00,3.906250000000000000e-01,5.398894714467904199e-02
1.300000000000000000e+03,1.687357306480407715e+00,3.322896003723144531e+00,5.156250000000000000e-01,4.860422275754570226e-02
1.400000000000000000e+03,1.849951267242431641e+00,3.385139465332031250e+00,4.062500000000000000e-01,5.115488167776675865e-02
1.500000000000000000e+03,1.616653919219970703e+00,3.563427686691284180e+00,5.156250000000000000e-01,4.491993765055973115e-02
1.600000000000000000e+03,1.358336567878723145e+00,3.819739580154418945e+00,6.093750000000000000e-01,3.485900524302111558e-02
1.700000000000000000e+03,1.505772113800048828e+00,3.834767580032348633e+00,5.156250000000000000e-01,3.712625761655094503e-02
1.800000000000000000e+03,1.270256996154785156e+00,4.034558296203613281e+00,6.093750000000000000e-01,3.627603797647725725e-02
1.900000000000000000e+03,1.040790081024169922e+00,4.287374973297119141e+00,7.500000000000000000e-01,3.726796088989655503e-02
2.000000000000000000e+03,8.329234719276428223e-01,4.353765964508056641e+00,8.125000000000000000e-01,4.095224599688252615e-02
2.100000000000000000e+03,1.054115295410156250e+00,4.431049346923828125e+00,6.562500000000000000e-01,3.726796088989655503e-02
2.200000000000000000e+03,8.080341815948486328e-01,4.755290031433105469e+00,7.656250000000000000e-01,3.670114779651410114e-02
2.300000000000000000e+03,4.851202070713043213e-01,4.835372447967529297e+00,9.218750000000000000e-01,3.868499362335269670e-02
2.400000000000000000e+03,7.292750477790832520e-01,4.957868099212646484e+00,8.281250000000000000e-01,4.095224599688252615e-02
2.500000000000000000e+03,5.489698052406311035e-01,5.084033966064453125e+00,8.281250000000000000e-01,4.236927873033866782e-02
2.600000000000000000e+03,3.965161144733428955e-01,5.213010787963867188e+00,9.062500000000000000e-01,4.038543290350007225e-02
2.700000000000000000e+03,5.155422687530517578e-01,5.072370529174804688e+00,8.906250000000000000e-01,4.718719002408955365e-02
2.800000000000000000e+03,6.093659996986389160e-01,5.122556209564208984e+00,8.437500000000000000e-01,5.002125549100184393e-02
2.900000000000000000e+03,5.272036790847778320e-01,5.083587646484375000e+00,8.281250000000000000e-01,5.257191441122290032e-02
3.000000000000000000e+03,2.621651291847229004e-01,4.922813892364501953e+00,9.375000000000000000e-01,6.036559444523168644e-02
3.100000000000000000e+03,3.047115206718444824e-01,4.961340904235839844e+00,9.531250000000000000e-01,6.064900099192291338e-02
3.200000000000000000e+03,2.198679447174072266e-01,4.822660923004150391e+00,9.687500000000000000e-01,7.028482357942468506e-02
3.300000000000000000e+03,3.091534376144409180e-01,4.552963733673095703e+00,9.375000000000000000e-01,8.147938217372821534e-02
