# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.535714626312255859e+00,4.664500236511230469e+00,1.562500000000000000e-02,1.446162657502863755e-02
2.000000000000000000e+02,4.310648441314697266e+00,4.796465396881103516e+00,1.562500000000000000e-02,1.331615120274914042e-02
3.000000000000000000e+02,3.938593387603759766e+00,4.860373497009277344e+00,1.562500000000000000e-01,1.288659793814432922e-02
4.000000000000000000e+02,3.795472145080566406e+00,4.398960113525390625e+00,6.250000000000000000e-02,1.503436426116838524e-02
5.000000000000000000e+02,3.265070915222167969e+00,3.946901321411132812e+00,1.250000000000000000e-01,1.560710194730813294e-02
6.000000000000000000e+02,3.094222307205200195e+00,3.988562583923339844e+00,1.875000000000000000e-01,1.761168384879725074e-02
7.000000000000000000e+02,2.924123525619506836e+00,3.698246479034423828e+00,2.187500000000000000e-01,2.677548682703321734e-02
8.000000000000000000e+02,2.377076148986816406e+00,2.647961616516113281e+00,3.437500000000000000e-01,1.370274914089347207e-01
9.000000000000000000e+02,1.815548181533813477e+00,2.136035919189453125e+00,4.687500000000000000e-01,2.605956471935853558e-01
1.000000000000000000e+03,1.544318318367004395e+00,1.816327571868896484e+00,5.312500000000000000e-01,3.403493699885452584e-01
1.100000000000000000e+03,1.609251976013183594e+00,1.678327679634094238e+00,3.906250000000000000e-01,3.479381443298968923e-01
1.200000000000000000e+03,1.537381291389465332e+00,1.563296198844909668e+00,3.593750000000000000e-01,3.724226804123711432e-01
1.300000000000000000e+03,1.292883634567260742e+00,1.447839617729187012e+00,6.562500000000000000e-01,4.286941580756013503e-01
1.400000000000000000e+03,1.322952389717102051e+00,1.354866266250610352e+00,5.312500000000000000e-01,4.566151202749140769e-01
1.500000000000000000e+03,1.187888264656066895e+00,1.364612460136413574e+00,5.156250000000000000e-01,4.722222222222222099e-01
1.600000000000000000e+03,1.016701817512512207e+00,1.270972371101379395e+00,7.187500000000000000e-01,4.793814432989690899e-01
1.700000000000000000e+03,1.151494145393371582e+00,1.243467926979064941e+00,6.093750000000000000e-01,4.998568155784650635e-01
1.800000000000000000e+03,1.292455911636352539e+00,1.241697788238525391e+00,3.281250000000000000e-01,5.063001145475372056e-01
1.900000000000000000e+03,1.204741477966308594e+00,1.264037370681762695e+00,4.843750000000000000e-01,4.944158075601374769e-01
2.000000000000000000e+03,1.151250243186950684e+00,1.283800363540649414e+00,5.312500000000000000e-01,5.040091638029782217e-01
2.100000000000000000e+03,1.071858882904052734e+00,1.166040778160095215e+00,6.562500000000000000e-01,5.373711340206185350e-01
2.200000000000000000e+03,9.463979005813598633e-01,1.150621652603149414e+00,7.031250000000000000e-01,5.471076746849943273e-01
2.300000000000000000e+03,1.210571289062500000e+00,1.163523435592651367e+00,5.312500000000000000e-01,5.558419243986254532e-01
2.400000000000000000e+03,1.025639414787292480e+00,1.111553907394409180e+00,6.093750000000000000e-01,5.733104238258877050e-01
2.500000000000000000e+03,9.430227279663085938e-01,1.164599180221557617e+00,7.031250000000000000e-01,5.499713631156930571e-01
2.600000000000000000e+03,9.900893568992614746e-01,1.114948391914367676e+00,6.406250000000000000e-01,5.804696449026346405e-01
2.700000000000000000e+03,1.105091094970703125e+00,1.089627981185913086e+00,5.625000000000000000e-01,5.781786941580756567e-01
2.800000000000000000e+03,1.051025629043579102e+00,1.067964196205139160e+00,6.562500000000000000e-01,5.780355097365406092e-01
2.900000000000000000e+03,9.533245563507080078e-01,1.067261815071105957e+00,6.875000000000000000e-01,5.796105383734250216e-01
3.000000000000000000e+03,9.590467214584350586e-01,1.178428292274475098e+00,6.875000000000000000e-01,5.539805269186712788e-01
3.100000000000000000e+03,1.165439248085021973e+00,1.055945992469787598e+00,5.156250000000000000e-01,5.847651775486827352e-01
3.200000000000000000e+03,9.528953433036804199e-01,1.060878396034240723e+00,7.500000000000000000e-01,5.882016036655212110e-01
3.300000000000000000e+03,9.537595510482788086e-01,1.078953981399536133e+00,7.031250000000000000e-01,5.897766323024055124e-01
3.400000000000000000e+03,9.947870373725891113e-01,1.127870082855224609e+00,6.718750000000000000e-01,5.571305841924398816e-01
3.500000000000000000e+03,8.955790996551513672e-01,1.052887082099914551e+00,7.187500000000000000e-01,5.952176403207330990e-01
3.600000000000000000e+03,1.043774843215942383e+00,1.085223913192749023e+00,5.625000000000000000e-01,5.667239404352806265e-01
3.700000000000000000e+03,8.452625274658203125e-01,1.070491790771484375e+00,8.333333333333333703e-01,5.889175257731958935e-01
3.800000000000000000e+03,1.074652552604675293e+00,9.922519326210021973e-01,6.093750000000000000e-01,5.923539518900343692e-01
3.900000000000000000e+03,9.980992674827575684e-01,1.057918429374694824e+00,6.406250000000000000e-01,5.912084765177548773e-01
4.000000000000000000e+03,1.003795862197875977e+00,1.104798197746276855e+00,6.250000000000000000e-01,5.664375715922107535e-01
4.100000000000000000e+03,9.203720092773437500e-01,1.010385870933532715e+00,6.406250000000000000e-01,5.924971363115693057e-01
4.200000000000000000e+03,9.431189298629760742e-01,1.082717537879943848e+00,6.875000000000000000e-01,5.747422680412370699e-01
4.300000000000000000e+03,1.025112509727478027e+00,1.141129374504089355e+00,7.187500000000000000e-01,5.644329896907216426e-01
4.400000000000000000e+03,1.040069699287414551e+00,1.036483764648437500e+00,6.718750000000000000e-01,5.851947308132875447e-01
4.500000000000000000e+03,8.784877657890319824e-01,9.861536622047424316e-01,6.875000000000000000e-01,5.947880870561282896e-01
4.600000000000000000e+03,9.293692708015441895e-01,1.035717010498046875e+00,5.937500000000000000e-01,5.781786941580756567e-01
4.700000000000000000e+03,8.556225299835205078e-01,1.096217870712280273e+00,7.031250000000000000e-01,5.584192439862543100e-01
4.800000000000000000e+03,8.717601895332336426e-01,1.086196541786193848e+00,7.500000000000000000e-01,5.791809851088202121e-01
4.900000000000000000e+03,1.011636018753051758e+00,1.072179436683654785e+00,5.937500000000000000e-01,5.866265750286369096e-01
5.000000000000000000e+03,9.916206002235412598e-01,1.095574975013732910e+00,6.875000000000000000e-01,5.705899198167239117e-01
5.100000000000000000e+03,1.095551729202270508e+00,1.050534963607788086e+00,5.625000000000000000e-01,5.857674684994272907e-01
5.200000000000000000e+03,1.059416651725769043e+00,1.036220431327819824e+00,6.250000000000000000e-01,5.916380297823596868e-01
5.300000000000000000e+03,1.021121144294738770e+00,1.098278999328613281e+00,6.406250000000000000e-01,5.734536082474226415e-01
5.400000000000000000e+03,1.023466229438781738e+00,9.854780435562133789e-01,6.250000000000000000e-01,5.914948453608247503e-01
5.500000000000000000e+03,1.059067726135253906e+00,1.081355333328247070e+00,5.625000000000000000e-01,5.691580756013745468e-01
5.600000000000000000e+03,9.389654994010925293e-01,9.985677599906921387e-01,6.875000000000000000e-01,5.980813287514318288e-01
5.700000000000000000e+03,1.052452087402343750e+00,1.131650924682617188e+00,5.781250000000000000e-01,5.621420389461626588e-01
5.800000000000000000e+03,1.063649415969848633e+00,1.026836991310119629e+00,6.406250000000000000e-01,6.022336769759449870e-01
5.900000000000000000e+03,1.010552167892456055e+00,1.037735462188720703e+00,5.625000000000000000e-01,5.880584192439862745e-01
6.000000000000000000e+03,9.669961333274841309e-01,1.050923109054565430e+00,6.562500000000000000e-01,5.786082474226804662e-01
6.100000000000000000e+03,1.175883889198303223e+00,1.060563325881958008e+00,5.937500000000000000e-01,5.810423825887743865e-01
6.200000000000000000e+03,9.483350515365600586e-01,1.092021703720092773e+00,6.250000000000000000e-01,5.567010309278350721e-01
6.300000000000000000e+03,1.026575207710266113e+00,1.098431825637817383e+00,7.031250000000000000e-01,5.740263459335623875e-01
6.400000000000000000e+03,9.631181359291076660e-01,1.095913171768188477e+00,6.718750000000000000e-01,5.751718213058418794e-01
6.500000000000000000e+03,1.018048286437988281e+00,1.053050398826599121e+00,6.093750000000000000e-01,5.681557846506299914e-01
6.600000000000000000e+03,8.498307466506958008e-01,1.094590544700622559e+00,7.031250000000000000e-01,5.804696449026346405e-01
6.700000000000000000e+03,9.653592109680175781e-01,1.104391336441040039e+00,7.031250000000000000e-01,5.577033218785796276e-01
6.800000000000000000e+03,1.033333659172058105e+00,1.119706273078918457e+00,5.937500000000000000e-01,5.615693012600229128e-01
6.900000000000000000e+03,9.757727384567260742e-01,1.147369503974914551e+00,6.875000000000000000e-01,5.574169530355097546e-01
7.000000000000000000e+03,9.401234984397888184e-01,1.059335827827453613e+00,6.718750000000000000e-01,5.743127147766322604e-01
7.100000000000000000e+03,9.343574643135070801e-01,1.073764562606811523e+00,6.875000000000000000e-01,5.662943871706758170e-01
7.200000000000000000e+03,9.266430139541625977e-01,1.116024255752563477e+00,6.562500000000000000e-01,5.647193585337915156e-01
7.300000000000000000e+03,1.007719635963439941e+00,1.044362306594848633e+00,6.562500000000000000e-01,5.917812142038946233e-01
7.400000000000000000e+03,9.220711588859558105e-01,1.163800477981567383e+00,6.250000000000000000e-01,5.501145475372279936e-01
7.500000000000000000e+03,9.264889359474182129e-01,1.031599521636962891e+00,6.718750000000000000e-01,6.002290950744558762e-01
7.600000000000000000e+03,1.032788515090942383e+00,1.140914440155029297e+00,6.093750000000000000e-01,5.536941580756014059e-01
7.700000000000000000e+03,8.838568925857543945e-01,1.060613751411437988e+00,7.500000000000000000e-01,5.866265750286369096e-01
7.800000000000000000e+03,9.680393338203430176e-01,1.068915963172912598e+00,6.718750000000000000e-01,5.798969072164948946e-01
7.900000000000000000e+03,1.040502429008483887e+00,1.100768089294433594e+00,6.250000000000000000e-01,5.817583046964490689e-01
8.000000000000000000e+03,1.071592211723327637e+00,1.103451251983642578e+00,5.781250000000000000e-01,5.446735395189002960e-01
8.100000000000000000e+03,1.001264810562133789e+00,1.081597089767456055e+00,6.406250000000000000e-01,5.813287514318442595e-01
8.200000000000000000e+03,9.237962365150451660e-01,1.040035724639892578e+00,6.250000000000000000e-01,5.860538373424971637e-01
8.300000000000000000e+03,1.145660877227783203e+00,1.087130188941955566e+00,5.312500000000000000e-01,5.667239404352806265e-01
8.400000000000000000e+03,9.498485922813415527e-01,1.165641427040100098e+00,7.031250000000000000e-01,5.449599083619701689e-01
8.500000000000000000e+03,1.028344035148620605e+00,1.048949480056762695e+00,5.781250000000000000e-01,5.738831615120274510e-01
8.600000000000000000e+03,9.528869390487670898e-01,1.035698175430297852e+00,6.093750000000000000e-01,5.807560137457045135e-01
8.700000000000000000e+03,9.829217195510864258e-01,1.091590642929077148e+00,7.031250000000000000e-01,5.880584192439862745e-01
8.800000000000000000e+03,9.390952587127685547e-01,1.029028415679931641e+00,7.187500000000000000e-01,5.982245131729667653e-01
8.900000000000000000e+03,1.035652995109558105e+00,1.135712623596191406e+00,6.562500000000000000e-01,5.538373424971363423e-01
9.000000000000000000e+03,1.006207227706909180e+00,1.122870922088623047e+00,6.406250000000000000e-01,5.578465063001145641e-01
9.100000000000000000e+03,1.048794507980346680e+00,1.025718092918395996e+00,5.937500000000000000e-01,5.880584192439862745e-01
9.200000000000000000e+03,1.066388845443725586e+00,1.087856769561767578e+00,5.781250000000000000e-01,5.884879725085910840e-01
9.300000000000000000e+03,8.778185248374938965e-01,1.049055814743041992e+00,6.875000000000000000e-01,5.735967926689575780e-01
9.400000000000000000e+03,9.223583936691284180e-01,1.219973206520080566e+00,7.031250000000000000e-01,5.412371134020618202e-01
