# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.617093086242675781e+00,4.602313041687011719e+00,0.000000000000000000e+00,1.002290950744559074e-02
2.000000000000000000e+02,4.631272315979003906e+00,4.600808620452880859e+00,0.000000000000000000e+00,9.593356242840779535e-03
3.000000000000000000e+02,4.490524768829345703e+00,4.546917438507080078e+00,1.562500000000000000e-02,2.004581901489118148e-02
4.000000000000000000e+02,4.578170299530029297e+00,4.589102745056152344e+00,1.562500000000000000e-02,1.832760595647193666e-02
5.000000000000000000e+02,4.278392314910888672e+00,4.761069297790527344e+00,4.687500000000000000e-02,1.675257731958762833e-02
6.000000000000000000e+02,4.239496231079101562e+00,4.859005451202392578e+00,6.250000000000000000e-02,1.460481099656357404e-02
7.000000000000000000e+02,4.142906188964843750e+00,4.940995216369628906e+00,4.687500000000000000e-02,1.446162657502863755e-02
8.000000000000000000e+02,4.095574855804443359e+00,5.059970855712890625e+00,7.812500000000000000e-02,1.317296678121420393e-02
9.000000000000000000e+02,3.602568149566650391e+00,5.150522708892822266e+00,1.562500000000000000e-01,1.317296678121420393e-02
1.000000000000000000e+03,3.236011028289794922e+00,5.198709011077880859e+00,2.187500000000000000e-01,1.417525773195876283e-02
1.100000000000000000e+03,3.227898359298706055e+00,4.897935867309570312e+00,2.031250000000000000e-01,1.804123711340206021e-02
1.200000000000000000e+03,2.398681640625000000e+00,4.420331954956054688e+00,4.687500000000000000e-01,2.233676975945017226e-02
1.300000000000000000e+03,1.835696697235107422e+00,4.400378227233886719e+00,5.625000000000000000e-01,2.820733104238258918e-02
1.400000000000000000e+03,1.642993688583374023e+00,4.608502388000488281e+00,5.468750000000000000e-01,2.963917525773195755e-02
1.500000000000000000e+03,1.107541203498840332e+00,4.792531490325927734e+00,7.656250000000000000e-01,3.193012600229094833e-02
1.600000000000000000e+03,7.884190082550048828e-01,5.102838516235351562e+00,8.437500000000000000e-01,2.577319587628865843e-02
1.700000000000000000e+03,8.909484148025512695e-01,5.188988208770751953e+00,7.812500000000000000e-01,2.949599083619702106e-02
1.800000000000000000e+03,4.495619535446166992e-01,5.384510517120361328e+00,9.375000000000000000e-01,3.178694158075601184e-02
1.900000000000000000e+03,4.753511548042297363e-01,5.598768234252929688e+00,9.062500000000000000e-01,3.078465063001145641e-02
2.000000000000000000e+03,2.940062880516052246e-01,5.752848148345947266e+00,9.531250000000000000e-01,2.978235967926689404e-02
2.100000000000000000e+03,4.637185633182525635e-01,5.869318008422851562e+00,8.906250000000000000e-01,3.049828178694157996e-02
2.200000000000000000e+03,2.835795283317565918e-01,5.901175975799560547e+00,9.375000000000000000e-01,2.835051546391752567e-02
2.300000000000000000e+03,3.786742687225341797e-01,5.914315700531005859e+00,9.062500000000000000e-01,3.135738831615120237e-02
2.400000000000000000e+03,3.607976734638214111e-01,5.982472896575927734e+00,9.218750000000000000e-01,3.035509736540664347e-02
2.500000000000000000e+03,2.737052142620086670e-01,6.057016849517822266e+00,9.531250000000000000e-01,2.749140893470790326e-02
2.600000000000000000e+03,3.065674602985382080e-01,6.186404705047607422e+00,9.531250000000000000e-01,2.749140893470790326e-02
2.700000000000000000e+03,3.387495875358581543e-01,5.977735519409179688e+00,9.218750000000000000e-01,3.278923253150057421e-02
2.800000000000000000e+03,3.450984954833984375e-01,6.169137001037597656e+00,9.218750000000000000e-01,2.777777777777777624e-02
2.900000000000000000e+03,2.169405519962310791e-01,6.179151058197021484e+00,9.687500000000000000e-01,2.906643757159221159e-02
3.000000000000000000e+03,2.049046158790588379e-01,6.184648036956787109e+00,9.375000000000000000e-01,2.706185567010309378e-02
3.100000000000000000e+03,3.142480254173278809e-01,6.214481830596923828e+00,9.375000000000000000e-01,2.605956471935853488e-02
3.200000000000000000e+03,1.886845678091049194e-01,6.184525012969970703e+00,9.531250000000000000e-01,2.892325315005727510e-02
3.300000000000000000e+03,2.953056693077087402e-01,6.098834037780761719e+00,9.218750000000000000e-01,3.006872852233677049e-02
3.400000000000000000e+03,2.315022349357604980e-01,6.144402980804443359e+00,9.687500000000000000e-01,3.078465063001145641e-02
3.500000000000000000e+03,2.577379047870635986e-01,6.200104713439941406e+00,9.687500000000000000e-01,2.648911798396334435e-02
3.600000000000000000e+03,3.397712409496307373e-01,6.148788928985595703e+00,9.218750000000000000e-01,3.107101947308132939e-02
3.700000000000000000e+03,1.787414550781250000e-01,6.204602241516113281e+00,9.583333333333333703e-01,2.878006872852233514e-02
3.800000000000000000e+03,2.685779035091400146e-01,6.205756187438964844e+00,9.687500000000000000e-01,2.749140893470790326e-02
3.900000000000000000e+03,2.101442366838455200e-01,6.321708679199218750e+00,9.531250000000000000e-01,2.591638029782359839e-02
4.000000000000000000e+03,1.554892063140869141e-01,6.217363357543945312e+00,9.843750000000000000e-01,2.949599083619702106e-02
