# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.631295680999755859e+00,4.609460353851318359e+00,0.000000000000000000e+00,9.494119314156156467e-03
2.000000000000000000e+02,4.584913730621337891e+00,4.622046470642089844e+00,3.125000000000000000e-02,9.069009494119314313e-03
3.000000000000000000e+02,4.633556365966796875e+00,4.610348701477050781e+00,0.000000000000000000e+00,9.069009494119314313e-03
4.000000000000000000e+02,4.573564052581787109e+00,4.626671791076660156e+00,0.000000000000000000e+00,7.935383307354399590e-03
5.000000000000000000e+02,4.514210224151611328e+00,4.726249694824218750e+00,1.562500000000000000e-02,6.518350573898257054e-03
6.000000000000000000e+02,4.359577178955078125e+00,4.826259136199951172e+00,4.687500000000000000e-02,5.243021113787728858e-03
7.000000000000000000e+02,4.268622875213623047e+00,4.932182312011718750e+00,3.125000000000000000e-02,3.684285106985971548e-03
8.000000000000000000e+02,4.118873119354248047e+00,5.035511970520019531e+00,3.125000000000000000e-02,3.684285106985971548e-03
9.000000000000000000e+02,3.717031478881835938e+00,5.105468750000000000e+00,1.875000000000000000e-01,4.817911293750885837e-03
1.000000000000000000e+03,3.663601398468017578e+00,5.176128387451171875e+00,1.562500000000000000e-01,4.392801473714042816e-03
1.100000000000000000e+03,3.723721265792846680e+00,5.270644187927246094e+00,1.093750000000000000e-01,5.243021113787728858e-03
1.200000000000000000e+03,3.189771652221679688e+00,5.341839790344238281e+00,2.656250000000000000e-01,4.817911293750885837e-03
1.300000000000000000e+03,2.730750560760498047e+00,5.465339183807373047e+00,3.281250000000000000e-01,6.093240753861414033e-03
1.400000000000000000e+03,2.536432981491088867e+00,5.602597236633300781e+00,3.906250000000000000e-01,5.809834207170185352e-03
1.500000000000000000e+03,2.283651113510131836e+00,5.729378700256347656e+00,4.843750000000000000e-01,3.825988380331585455e-03
1.600000000000000000e+03,1.924984097480773926e+00,5.860507011413574219e+00,5.781250000000000000e-01,6.234944027207028373e-03
1.700000000000000000e+03,1.718246936798095703e+00,6.034776210784912109e+00,5.937500000000000000e-01,5.243021113787728858e-03
1.800000000000000000e+03,1.696034073829650879e+00,6.252666950225830078e+00,5.468750000000000000e-01,4.817911293750885837e-03
1.900000000000000000e+03,1.006050825119018555e+00,6.352344036102294922e+00,8.125000000000000000e-01,5.243021113787728858e-03
2.000000000000000000e+03,7.500105500221252441e-01,6.560495853424072266e+00,8.593750000000000000e-01,5.809834207170185352e-03
2.100000000000000000e+03,7.157344818115234375e-01,6.691196918487548828e+00,8.593750000000000000e-01,5.101317840442114518e-03
