# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.578762054443359375e+00,4.649930477142333984e+00,1.562500000000000000e-02,1.489117983963344702e-02
2.000000000000000000e+02,4.455831050872802734e+00,4.820764064788818359e+00,3.125000000000000000e-02,1.317296678121420393e-02
3.000000000000000000e+02,4.038235187530517578e+00,4.893396854400634766e+00,9.375000000000000000e-02,1.331615120274914042e-02
4.000000000000000000e+02,4.254011631011962891e+00,4.956072807312011719e+00,1.562500000000000000e-02,1.231386025200458152e-02
5.000000000000000000e+02,4.133559703826904297e+00,4.727649211883544922e+00,4.687500000000000000e-02,1.560710194730813294e-02
6.000000000000000000e+02,3.416624784469604492e+00,3.833203077316284180e+00,7.812500000000000000e-02,2.247995418098510875e-02
7.000000000000000000e+02,3.362816810607910156e+00,3.767894744873046875e+00,7.812500000000000000e-02,2.333906071019473116e-02
8.000000000000000000e+02,3.319131612777709961e+00,3.848402023315429688e+00,1.093750000000000000e-01,2.104810996563574038e-02
9.000000000000000000e+02,3.253814697265625000e+00,3.842516183853149414e+00,7.812500000000000000e-02,2.419816723940435357e-02
1.000000000000000000e+03,2.990704774856567383e+00,3.523525238037109375e+00,1.250000000000000000e-01,4.138029782359679137e-02
1.100000000000000000e+03,3.248969316482543945e+00,3.513403415679931641e+00,4.687500000000000000e-02,3.651202749140893683e-02
1.200000000000000000e+03,3.131063938140869141e+00,3.566761493682861328e+00,9.375000000000000000e-02,3.851660939289805463e-02
1.300000000000000000e+03,2.140885829925537109e+00,2.363603115081787109e+00,3.593750000000000000e-01,1.832760595647193458e-01
1.400000000000000000e+03,2.020519018173217773e+00,2.011527299880981445e+00,1.875000000000000000e-01,2.179266895761741152e-01
1.500000000000000000e+03,1.794461250305175781e+00,1.860943913459777832e+00,2.187500000000000000e-01,2.184994272623138611e-01
1.600000000000000000e+03,1.737745404243469238e+00,1.836475849151611328e+00,2.812500000000000000e-01,2.296678121420389351e-01
1.700000000000000000e+03,1.842816114425659180e+00,1.802475690841674805e+00,2.187500000000000000e-01,2.206471935853379085e-01
1.800000000000000000e+03,1.732914805412292480e+00,1.763040542602539062e+00,2.343750000000000000e-01,2.275200458190148878e-01
1.900000000000000000e+03,1.671614766120910645e+00,1.818495750427246094e+00,3.125000000000000000e-01,2.230813287514318566e-01
2.000000000000000000e+03,1.673935532569885254e+00,1.839600324630737305e+00,3.437500000000000000e-01,2.266609392898052688e-01
2.100000000000000000e+03,1.664103388786315918e+00,1.724149107933044434e+00,2.343750000000000000e-01,2.362542955326460414e-01
2.200000000000000000e+03,1.678743243217468262e+00,1.734007477760314941e+00,2.968750000000000000e-01,2.415521191294387193e-01
2.300000000000000000e+03,1.729933619499206543e+00,1.751068472862243652e+00,2.656250000000000000e-01,2.422680412371134018e-01
2.400000000000000000e+03,1.794680118560791016e+00,1.724790215492248535e+00,1.875000000000000000e-01,2.369702176403207239e-01
2.500000000000000000e+03,1.680642843246459961e+00,1.754999876022338867e+00,2.500000000000000000e-01,2.323883161512027562e-01
2.600000000000000000e+03,1.757817149162292480e+00,1.783495187759399414e+00,2.031250000000000000e-01,2.305269186712485818e-01
2.700000000000000000e+03,1.791162610054016113e+00,1.965160608291625977e+00,2.343750000000000000e-01,2.159221076746850043e-01
2.800000000000000000e+03,1.771286964416503906e+00,1.719836235046386719e+00,1.718750000000000000e-01,2.375429553264604698e-01
2.900000000000000000e+03,1.793570280075073242e+00,1.707333683967590332e+00,1.718750000000000000e-01,2.395475372279496085e-01
3.000000000000000000e+03,1.699896693229675293e+00,1.793767213821411133e+00,2.656250000000000000e-01,2.315292096219931373e-01
3.100000000000000000e+03,1.783256292343139648e+00,1.746999263763427734e+00,2.343750000000000000e-01,2.336769759450171846e-01
3.200000000000000000e+03,1.813304662704467773e+00,1.818389177322387695e+00,2.812500000000000000e-01,2.259450171821305864e-01
3.300000000000000000e+03,1.903338551521301270e+00,1.820817708969116211e+00,2.187500000000000000e-01,2.316723940435280737e-01
3.400000000000000000e+03,1.739771366119384766e+00,1.724417209625244141e+00,1.406250000000000000e-01,2.363974799541809779e-01
3.500000000000000000e+03,1.863415718078613281e+00,1.747805237770080566e+00,2.187500000000000000e-01,2.339633447880870576e-01
3.600000000000000000e+03,2.022137880325317383e+00,1.854066848754882812e+00,1.250000000000000000e-01,2.308132875143184548e-01
3.700000000000000000e+03,1.798437952995300293e+00,1.813220381736755371e+00,2.500000000000000000e-01,2.207903780068728450e-01
3.800000000000000000e+03,1.751658558845520020e+00,1.708271980285644531e+00,2.343750000000000000e-01,2.411225658648339099e-01
3.900000000000000000e+03,1.822777867317199707e+00,1.782936930656433105e+00,2.031250000000000000e-01,2.302405498281786811e-01
4.000000000000000000e+03,1.817362546920776367e+00,1.722402453422546387e+00,2.187500000000000000e-01,2.395475372279496085e-01
4.100000000000000000e+03,1.690779328346252441e+00,1.741984009742736816e+00,2.031250000000000000e-01,2.366838487972508509e-01
4.200000000000000000e+03,1.766087412834167480e+00,1.778677821159362793e+00,1.718750000000000000e-01,2.343928980526918671e-01
4.300000000000000000e+03,1.904957652091979980e+00,1.791524052619934082e+00,1.406250000000000000e-01,2.325315005727376927e-01
4.400000000000000000e+03,1.864134669303894043e+00,1.786075353622436523e+00,2.656250000000000000e-01,2.237972508591065390e-01
4.500000000000000000e+03,1.856515645980834961e+00,1.762238860130310059e+00,2.187500000000000000e-01,2.312428407789232643e-01
4.600000000000000000e+03,1.861896872520446777e+00,1.853098273277282715e+00,2.500000000000000000e-01,2.249427262313860310e-01
4.700000000000000000e+03,1.815650105476379395e+00,1.876337409019470215e+00,3.437500000000000000e-01,2.184994272623138611e-01
4.800000000000000000e+03,1.760847687721252441e+00,1.794549942016601562e+00,2.343750000000000000e-01,2.278064146620847608e-01
