# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.598009109497070312e+00,4.618200302124023438e+00,0.000000000000000000e+00,8.785602947428085632e-03
2.000000000000000000e+02,4.543006896972656250e+00,4.726599693298339844e+00,0.000000000000000000e+00,3.542581833640357208e-03
3.000000000000000000e+02,4.183273792266845703e+00,4.861619472503662109e+00,4.687500000000000000e-02,2.267252373529828578e-03
4.000000000000000000e+02,4.294948577880859375e+00,4.998124599456787109e+00,3.125000000000000000e-02,9.919229134192999488e-04
5.000000000000000000e+02,4.080757617950439453e+00,5.113775730133056641e+00,1.562500000000000000e-02,1.417032733456142753e-03
6.000000000000000000e+02,3.686437606811523438e+00,5.221903800964355469e+00,1.250000000000000000e-01,1.417032733456142753e-03
7.000000000000000000e+02,3.884618997573852539e+00,5.340321063995361328e+00,7.812500000000000000e-02,7.085163667280713765e-04
8.000000000000000000e+02,3.459165334701538086e+00,5.472055435180664062e+00,1.406250000000000000e-01,1.275329460110528629e-03
9.000000000000000000e+02,3.321346759796142578e+00,5.595386981964111328e+00,1.718750000000000000e-01,9.919229134192999488e-04
1.000000000000000000e+03,2.720717906951904297e+00,5.713673114776611328e+00,4.531250000000000000e-01,1.133626186764914289e-03
1.100000000000000000e+03,2.915645599365234375e+00,5.869706630706787109e+00,2.968750000000000000e-01,1.417032733456142753e-03
1.200000000000000000e+03,2.594629049301147461e+00,6.021739959716796875e+00,3.906250000000000000e-01,2.834065466912285723e-04
1.300000000000000000e+03,1.964562177658081055e+00,6.191534519195556641e+00,5.312500000000000000e-01,5.668130933824571446e-04
1.400000000000000000e+03,2.123745441436767578e+00,6.359287738800048828e+00,5.000000000000000000e-01,1.842142553492985774e-03
1.500000000000000000e+03,1.766300082206726074e+00,6.488222122192382812e+00,6.093750000000000000e-01,1.983845826838599898e-03
1.600000000000000000e+03,1.267056584358215332e+00,6.645055770874023438e+00,7.656250000000000000e-01,9.919229134192999488e-04
1.700000000000000000e+03,1.320701122283935547e+00,6.823058128356933594e+00,7.187500000000000000e-01,1.700439280147371434e-03
