# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.564061164855957031e+00,4.607306957244873047e+00,0.000000000000000000e+00,9.494119314156156467e-03
2.000000000000000000e+02,4.622594356536865234e+00,4.609591484069824219e+00,1.562500000000000000e-02,9.069009494119314313e-03
3.000000000000000000e+02,4.426426887512207031e+00,4.705544471740722656e+00,3.125000000000000000e-02,5.526427660478956672e-03
4.000000000000000000e+02,4.327350616455078125e+00,4.889473438262939453e+00,4.687500000000000000e-02,2.975768740257899846e-03
5.000000000000000000e+02,4.055953979492187500e+00,5.024425983428955078e+00,7.812500000000000000e-02,1.700439280147371434e-03
6.000000000000000000e+02,3.733155488967895508e+00,5.164452075958251953e+00,1.406250000000000000e-01,2.125549100184214238e-03
7.000000000000000000e+02,3.721332550048828125e+00,5.305800437927246094e+00,1.406250000000000000e-01,1.417032733456142753e-03
8.000000000000000000e+02,3.318148374557495117e+00,5.446874141693115234e+00,1.562500000000000000e-01,1.275329460110528629e-03
9.000000000000000000e+02,2.625650405883789062e+00,5.538320064544677734e+00,5.156250000000000000e-01,2.550658920221057259e-03
1.000000000000000000e+03,2.251250267028808594e+00,5.640011787414550781e+00,4.687500000000000000e-01,2.550658920221057259e-03
1.100000000000000000e+03,2.207818746566772461e+00,5.625074386596679688e+00,5.312500000000000000e-01,5.526427660478956672e-03
1.200000000000000000e+03,1.599903941154479980e+00,5.474698543548583984e+00,6.718750000000000000e-01,8.643899674082472159e-03
1.300000000000000000e+03,7.829253077507019043e-01,5.413068771362304688e+00,9.375000000000000000e-01,1.176137168768598591e-02
1.400000000000000000e+03,1.053570747375488281e+00,5.555557250976562500e+00,8.437500000000000000e-01,1.473714042794388619e-02
1.500000000000000000e+03,5.435750484466552734e-01,5.624927520751953125e+00,9.687500000000000000e-01,1.700439280147371390e-02
1.600000000000000000e+03,4.214929342269897461e-01,5.665440559387207031e+00,9.843750000000000000e-01,1.898823862831231293e-02
1.700000000000000000e+03,5.999881029129028320e-01,5.802482604980468750e+00,8.906250000000000000e-01,2.068867790845968502e-02
1.800000000000000000e+03,3.280868828296661377e-01,5.942606925964355469e+00,9.843750000000000000e-01,2.040527136176845807e-02
1.900000000000000000e+03,3.282648622989654541e-01,5.965152263641357422e+00,9.531250000000000000e-01,2.366444664871758530e-02
2.000000000000000000e+03,1.308865547180175781e-01,5.963355541229248047e+00,1.000000000000000000e+00,2.168060082187898627e-02
2.100000000000000000e+03,3.142643272876739502e-01,5.942301750183105469e+00,9.375000000000000000e-01,2.621510556893864169e-02
2.200000000000000000e+03,2.654888927936553955e-01,5.959212779998779297e+00,9.687500000000000000e-01,2.593169902224741474e-02
2.300000000000000000e+03,2.071708738803863525e-01,5.972688198089599609e+00,9.687500000000000000e-01,2.238911718860705710e-02
2.400000000000000000e+03,3.570216000080108643e-01,5.922250747680664062e+00,9.531250000000000000e-01,2.919087430919654197e-02
2.500000000000000000e+03,2.185775786638259888e-01,5.886299610137939453e+00,9.687500000000000000e-01,2.933257758254215544e-02
2.600000000000000000e+03,2.452711164951324463e-01,5.862141132354736328e+00,9.531250000000000000e-01,2.933257758254215544e-02
