# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.587644100189208984e+00,4.617461681365966797e+00,0.000000000000000000e+00,9.494119314156156467e-03
2.000000000000000000e+02,4.605960369110107422e+00,4.622215270996093750e+00,1.562500000000000000e-02,9.635822587501771674e-03
3.000000000000000000e+02,4.549716472625732422e+00,4.628730297088623047e+00,0.000000000000000000e+00,8.360493127391243479e-03
4.000000000000000000e+02,4.488425254821777344e+00,4.742958545684814453e+00,0.000000000000000000e+00,4.817911293750885837e-03
5.000000000000000000e+02,4.283968448638916016e+00,4.883760929107666016e+00,4.687500000000000000e-02,4.534504747059657156e-03
6.000000000000000000e+02,4.213702678680419922e+00,4.976584434509277344e+00,3.125000000000000000e-02,2.692362193566671599e-03
7.000000000000000000e+02,4.103288173675537109e+00,5.068478584289550781e+00,6.250000000000000000e-02,2.834065466912285506e-03
8.000000000000000000e+02,4.047596454620361328e+00,5.156855583190917969e+00,6.250000000000000000e-02,2.834065466912285506e-03
9.000000000000000000e+02,3.400410652160644531e+00,5.264372825622558594e+00,1.718750000000000000e-01,2.408955646875442919e-03
1.000000000000000000e+03,3.349897146224975586e+00,5.282570362091064453e+00,2.031250000000000000e-01,4.817911293750885837e-03
1.100000000000000000e+03,3.336644649505615234e+00,5.176050662994384766e+00,1.562500000000000000e-01,4.959614567096500178e-03
1.200000000000000000e+03,2.641711235046386719e+00,4.770497798919677734e+00,2.812500000000000000e-01,8.502196400736856952e-03
1.300000000000000000e+03,1.843731999397277832e+00,4.678534507751464844e+00,6.406250000000000000e-01,1.105285532095791334e-02
1.400000000000000000e+03,1.910054087638854980e+00,4.756529331207275391e+00,5.468750000000000000e-01,1.502054697463511487e-02
1.500000000000000000e+03,1.561654329299926758e+00,4.948172092437744141e+00,5.937500000000000000e-01,1.218648150772282807e-02
1.600000000000000000e+03,9.894202947616577148e-01,5.148383140563964844e+00,7.812500000000000000e-01,1.601246988805441265e-02
1.700000000000000000e+03,1.098684787750244141e+00,5.292274475097656250e+00,6.562500000000000000e-01,1.643757970809125654e-02
1.800000000000000000e+03,6.257712244987487793e-01,5.507875919342041016e+00,9.218750000000000000e-01,1.459543715459827098e-02
1.900000000000000000e+03,4.662570357322692871e-01,5.715453624725341797e+00,9.062500000000000000e-01,1.516225024798072835e-02
2.000000000000000000e+03,4.981522262096405029e-01,5.872704982757568359e+00,9.375000000000000000e-01,1.728779934816494432e-02
2.100000000000000000e+03,6.224437355995178223e-01,5.893031597137451172e+00,8.750000000000000000e-01,1.530395352132634182e-02
2.200000000000000000e+03,3.309012353420257568e-01,5.933494567871093750e+00,9.687500000000000000e-01,1.473714042794388619e-02
2.300000000000000000e+03,3.158484697341918945e-01,6.078643798828125000e+00,9.531250000000000000e-01,1.912994190165792988e-02
2.400000000000000000e+03,3.346449434757232666e-01,6.157602787017822266e+00,9.375000000000000000e-01,1.388692078787020015e-02
2.500000000000000000e+03,3.778549730777740479e-01,6.219226360321044922e+00,9.375000000000000000e-01,1.587076661470879918e-02
2.600000000000000000e+03,3.367347717285156250e-01,6.291469573974609375e+00,9.531250000000000000e-01,1.473714042794388619e-02
2.700000000000000000e+03,3.702162206172943115e-01,6.233539581298828125e+00,8.906250000000000000e-01,1.587076661470879918e-02
2.800000000000000000e+03,3.999253511428833008e-01,6.349247455596923828e+00,9.531250000000000000e-01,1.587076661470879918e-02
2.900000000000000000e+03,3.499112725257873535e-01,6.275925636291503906e+00,8.593750000000000000e-01,1.417032733456142883e-02
3.000000000000000000e+03,2.282971143722534180e-01,6.358954429626464844e+00,9.531250000000000000e-01,1.700439280147371390e-02
3.100000000000000000e+03,2.890219390392303467e-01,6.254674434661865234e+00,9.375000000000000000e-01,1.714609607481932738e-02
3.200000000000000000e+03,3.036211431026458740e-01,6.491206169128417969e+00,9.375000000000000000e-01,1.261159132775967195e-02
3.300000000000000000e+03,2.157670855522155762e-01,6.561681270599365234e+00,9.687500000000000000e-01,1.459543715459827098e-02
3.400000000000000000e+03,3.879387080669403076e-01,6.415942192077636719e+00,9.062500000000000000e-01,1.516225024798072835e-02
3.500000000000000000e+03,3.760001659393310547e-01,6.532988071441650391e+00,9.218750000000000000e-01,1.615417316140002960e-02
3.600000000000000000e+03,3.611634969711303711e-01,6.511561870574951172e+00,9.218750000000000000e-01,1.672098625478248696e-02
3.700000000000000000e+03,4.965320527553558350e-01,6.542339324951171875e+00,8.333333333333333703e-01,1.388692078787020015e-02
3.800000000000000000e+03,4.119961857795715332e-01,6.557361602783203125e+00,8.906250000000000000e-01,1.303670114779651411e-02
3.900000000000000000e+03,1.988768428564071655e-01,6.499752521514892578e+00,9.843750000000000000e-01,1.615417316140002960e-02
4.000000000000000000e+03,2.230751365423202515e-01,6.597306251525878906e+00,9.218750000000000000e-01,1.176137168768598591e-02
4.100000000000000000e+03,2.511895596981048584e-01,6.629237174987792969e+00,9.687500000000000000e-01,1.459543715459827098e-02
4.200000000000000000e+03,2.425387203693389893e-01,6.603674411773681641e+00,9.218750000000000000e-01,1.275329460110528543e-02
4.300000000000000000e+03,2.407577335834503174e-01,6.734079360961914062e+00,9.375000000000000000e-01,1.076944877426668640e-02
4.400000000000000000e+03,2.273830622434616089e-01,6.713359355926513672e+00,9.687500000000000000e-01,1.346181096783335626e-02
4.500000000000000000e+03,2.736544907093048096e-01,6.649297714233398438e+00,9.375000000000000000e-01,1.232818478106844327e-02
4.600000000000000000e+03,1.918839514255523682e-01,6.740600585937500000e+00,9.687500000000000000e-01,1.402862406121581362e-02
4.700000000000000000e+03,1.410477012395858765e-01,6.559388160705566406e+00,1.000000000000000000e+00,1.615417316140002960e-02
4.800000000000000000e+03,4.086045026779174805e-01,6.640608310699462891e+00,8.750000000000000000e-01,1.374521751452458494e-02
4.900000000000000000e+03,2.717042267322540283e-01,6.652935981750488281e+00,9.375000000000000000e-01,1.317840442114212758e-02
5.000000000000000000e+03,1.956782788038253784e-01,6.628270149230957031e+00,9.687500000000000000e-01,1.317840442114212758e-02
5.100000000000000000e+03,4.273748695850372314e-01,6.656494617462158203e+00,8.906250000000000000e-01,1.417032733456142883e-02
5.200000000000000000e+03,1.623930186033248901e-01,6.843698978424072266e+00,9.687500000000000000e-01,1.218648150772282807e-02
5.300000000000000000e+03,3.617446422576904297e-01,6.681894302368164062e+00,8.750000000000000000e-01,1.161966841434037070e-02
5.400000000000000000e+03,2.621499896049499512e-01,6.737061977386474609e+00,9.218750000000000000e-01,1.417032733456142883e-02
5.500000000000000000e+03,5.255270600318908691e-01,6.671971797943115234e+00,8.906250000000000000e-01,1.402862406121581362e-02
5.600000000000000000e+03,2.034233063459396362e-01,6.702815055847167969e+00,9.531250000000000000e-01,1.332010769448774279e-02
5.700000000000000000e+03,2.185457497835159302e-01,6.872937202453613281e+00,9.531250000000000000e-01,1.147796514099475723e-02
5.800000000000000000e+03,2.214621156454086304e-01,6.774986743927001953e+00,9.531250000000000000e-01,1.332010769448774279e-02
5.900000000000000000e+03,1.814005672931671143e-01,6.833889961242675781e+00,9.531250000000000000e-01,1.232818478106844327e-02
6.000000000000000000e+03,2.990158796310424805e-01,6.665338516235351562e+00,8.906250000000000000e-01,1.516225024798072835e-02
6.100000000000000000e+03,3.681887984275817871e-01,6.661850929260253906e+00,8.906250000000000000e-01,1.558736006801757050e-02
6.200000000000000000e+03,4.223199188709259033e-01,6.833197593688964844e+00,8.593750000000000000e-01,1.218648150772282807e-02
6.300000000000000000e+03,4.513563513755798340e-01,6.871161937713623047e+00,8.906250000000000000e-01,1.332010769448774279e-02
6.400000000000000000e+03,2.454084008932113647e-01,6.851198196411132812e+00,9.375000000000000000e-01,1.516225024798072835e-02
6.500000000000000000e+03,2.569362223148345947e-01,6.851416587829589844e+00,9.531250000000000000e-01,1.317840442114212758e-02
6.600000000000000000e+03,1.833484172821044922e-01,6.755727291107177734e+00,9.531250000000000000e-01,1.417032733456142883e-02
6.700000000000000000e+03,3.191286325454711914e-01,6.815578937530517578e+00,9.531250000000000000e-01,1.657928298143687001e-02
6.800000000000000000e+03,2.790599763393402100e-01,6.846615791320800781e+00,9.531250000000000000e-01,1.487884370128949967e-02
6.900000000000000000e+03,1.716158092021942139e-01,6.933013439178466797e+00,9.687500000000000000e-01,1.261159132775967195e-02
7.000000000000000000e+03,1.669909954071044922e-01,6.681908607482910156e+00,9.687500000000000000e-01,1.615417316140002960e-02
7.100000000000000000e+03,3.425471186637878418e-01,6.784909248352050781e+00,8.593750000000000000e-01,1.473714042794388619e-02
7.200000000000000000e+03,3.264472782611846924e-01,6.771795749664306641e+00,9.062500000000000000e-01,1.530395352132634182e-02
7.300000000000000000e+03,2.135036885738372803e-01,6.692047119140625000e+00,9.687500000000000000e-01,1.516225024798072835e-02
7.400000000000000000e+03,2.969378232955932617e-01,6.731643676757812500e+00,9.166666666666666297e-01,1.629587643474564307e-02
7.500000000000000000e+03,1.519969105720520020e-01,6.722479820251464844e+00,9.687500000000000000e-01,1.657928298143687001e-02
7.600000000000000000e+03,2.284781783819198608e-01,6.677902698516845703e+00,9.687500000000000000e-01,1.643757970809125654e-02
7.700000000000000000e+03,2.048919498920440674e-01,6.610606670379638672e+00,9.687500000000000000e-01,1.587076661470879918e-02
7.800000000000000000e+03,1.483271718025207520e-01,6.764719486236572266e+00,9.687500000000000000e-01,1.643757970809125654e-02
7.900000000000000000e+03,2.596763372421264648e-01,6.673769950866699219e+00,9.531250000000000000e-01,1.799631571489301515e-02
8.000000000000000000e+03,1.434392780065536499e-01,6.616090297698974609e+00,9.843750000000000000e-01,1.969675499504038377e-02
