# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.788436412811279297e+00,4.764867305755615234e+00,0.000000000000000000e+00,8.248929727472069026e-03
2.000000000000000000e+02,4.742476463317871094e+00,4.755784988403320312e+00,1.785714285714285615e-02,7.204761407538895490e-03
3.000000000000000000e+02,4.733520030975341797e+00,4.782111644744873047e+00,3.571428571428571230e-02,5.116424767672548418e-03
4.000000000000000000e+02,4.731507301330566406e+00,4.898599147796630859e+00,0.000000000000000000e+00,3.236921791792836834e-03
5.000000000000000000e+02,4.632460594177246094e+00,5.018709182739257812e+00,1.785714285714285615e-02,1.879502975879711801e-03
6.000000000000000000e+02,4.376442432403564453e+00,5.126482486724853516e+00,1.785714285714285615e-02,1.253001983919807940e-03
7.000000000000000000e+02,4.318024158477783203e+00,5.217842102050781250e+00,5.357142857142856845e-02,7.309178239532212800e-04
8.000000000000000000e+02,4.182662010192871094e+00,5.323124408721923828e+00,3.571428571428571230e-02,9.397514879398559005e-04
9.000000000000000000e+02,4.022509098052978516e+00,5.412533283233642578e+00,8.928571428571428770e-02,1.044168319933173319e-03
1.000000000000000000e+03,3.760051488876342773e+00,5.515251159667968750e+00,8.928571428571428770e-02,7.309178239532212800e-04
1.100000000000000000e+03,3.656487703323364258e+00,5.626270771026611328e+00,1.607142857142857262e-01,9.397514879398559005e-04
1.200000000000000000e+03,3.433978796005249023e+00,5.757956981658935547e+00,1.785714285714285754e-01,1.357418815913125250e-03
1.300000000000000000e+03,3.376047611236572266e+00,5.893337249755859375e+00,1.785714285714285754e-01,1.148585151926490629e-03
1.400000000000000000e+03,3.137743711471557617e+00,6.022919654846191406e+00,1.964285714285714246e-01,1.357418815913125250e-03
1.500000000000000000e+03,3.015838384628295898e+00,6.140346527099609375e+00,1.785714285714285754e-01,1.357418815913125250e-03
1.600000000000000000e+03,2.625339746475219727e+00,6.269819259643554688e+00,2.857142857142856984e-01,1.775086143886394491e-03
1.700000000000000000e+03,2.308664321899414062e+00,6.412625312805175781e+00,3.750000000000000000e-01,1.983919807873029111e-03
1.800000000000000000e+03,2.226439952850341797e+00,6.498866558074951172e+00,4.464285714285714524e-01,1.879502975879711801e-03
1.900000000000000000e+03,1.897309303283691406e+00,6.486186981201171875e+00,5.714285714285713969e-01,2.714837631826250500e-03
2.000000000000000000e+03,1.500651717185974121e+00,6.284080505371093750e+00,6.428571428571429047e-01,4.176673279732693277e-03
2.100000000000000000e+03,1.373917698860168457e+00,6.062348842620849609e+00,7.678571428571429047e-01,8.040096063485433972e-03
2.200000000000000000e+03,1.193620085716247559e+00,5.800028324127197266e+00,6.785714285714286031e-01,8.666597055445337400e-03
2.300000000000000000e+03,1.084472775459289551e+00,5.729570388793945312e+00,7.500000000000000000e-01,1.096376735929831953e-02
2.400000000000000000e+03,8.739079236984252930e-01,5.469329357147216797e+00,9.107142857142856984e-01,1.545369113501096452e-02
2.500000000000000000e+03,8.449870347976684570e-01,5.251659393310546875e+00,7.857142857142856984e-01,2.328495353450976343e-02
2.600000000000000000e+03,5.003944635391235352e-01,4.975567817687988281e+00,9.464285714285713969e-01,2.944554662211548365e-02
2.700000000000000000e+03,6.510920524597167969e-01,4.501253604888916016e+00,8.214285714285713969e-01,4.750965855695938461e-02
2.800000000000000000e+03,5.340171456336975098e-01,4.359410762786865234e+00,9.464285714285713969e-01,5.262608332463192956e-02
2.900000000000000000e+03,4.777048528194427490e-01,3.891756534576416016e+00,8.928571428571429047e-01,8.739688837840660363e-02
3.000000000000000000e+03,3.837845921516418457e-01,3.189513206481933594e+00,9.464285714285713969e-01,1.532839093661898244e-01
3.100000000000000000e+03,4.153460562229156494e-01,2.605015277862548828e+00,9.285714285714286031e-01,2.356687898089172006e-01
3.200000000000000000e+03,1.675911694765090942e-01,2.061242341995239258e+00,1.000000000000000000e+00,3.491698861856531444e-01
3.300000000000000000e+03,1.838888078927993774e-01,1.690784454345703125e+00,1.000000000000000000e+00,4.524381330270439427e-01
3.400000000000000000e+03,1.366641670465469360e-01,1.180355310440063477e+00,9.642857142857143016e-01,6.230552365041244212e-01
3.500000000000000000e+03,9.802865236997604370e-02,5.881235003471374512e-01,9.821428571428570953e-01,8.529811005534092549e-01
3.600000000000000000e+03,6.996748596429824829e-02,3.543588221073150635e-01,1.000000000000000000e+00,9.383940691239427423e-01
3.700000000000000000e+03,7.836008071899414062e-02,2.547661066055297852e-01,1.000000000000000000e+00,9.648115276182520628e-01
3.800000000000000000e+03,5.141183361411094666e-02,1.781629920005798340e-01,1.000000000000000000e+00,9.707632870418712034e-01
3.900000000000000000e+03,2.836294285953044891e-02,6.935626268386840820e-02,1.000000000000000000e+00,9.981204970241203123e-01
4.000000000000000000e+03,8.522121235728263855e-03,2.119498141109943390e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.100000000000000000e+03,6.611078046262264252e-03,1.862236112356185913e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+03,1.578948944807052612e-01,2.105471789836883545e-01,9.821428571428570953e-01,9.555184295708468722e-01
4.300000000000000000e+03,6.958181504160165787e-03,1.174969878047704697e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000000e+03,6.589754484593868256e-03,1.090369280427694321e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+03,3.080353140830993652e-03,5.264805164188146591e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+03,1.171431387774646282e-03,1.665556803345680237e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+03,1.517338328994810581e-03,4.997742362320423126e-03,1.000000000000000000e+00,9.995823326720267854e-01
4.800000000000000000e+03,3.729989286512136459e-03,5.829167086631059647e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000000e+03,2.756436588242650032e-03,3.714238526299595833e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+03,2.688087522983551025e-03,3.307119244709610939e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.100000000000000000e+03,1.954716164618730545e-03,2.210140461102128029e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.200000000000000000e+03,1.007471117191016674e-03,1.108044525608420372e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.300000000000000000e+03,3.478581458330154419e-02,5.069431290030479431e-02,1.000000000000000000e+00,9.950924088963141179e-01
5.400000000000000000e+03,2.664758125320076942e-03,3.467370290309190750e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000000e+03,2.649445319548249245e-03,3.262545214965939522e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000000e+03,2.569630509242415428e-03,2.675256924703717232e-03,1.000000000000000000e+00,1.000000000000000000e+00
