# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.767700195312500000e+00,4.766699790954589844e+00,0.000000000000000000e+00,7.622428735512164731e-03
2.000000000000000000e+02,4.783915042877197266e+00,4.753403186798095703e+00,0.000000000000000000e+00,7.726845567505482258e-03
3.000000000000000000e+02,4.750235080718994141e+00,4.748070240020751953e+00,3.571428571428571230e-02,7.726845567505482258e-03
4.000000000000000000e+02,4.716510772705078125e+00,4.758270263671875000e+00,1.785714285714285615e-02,7.726845567505482258e-03
5.000000000000000000e+02,4.740448474884033203e+00,4.770153045654296875e+00,0.000000000000000000e+00,6.578260415578991195e-03
6.000000000000000000e+02,4.678280353546142578e+00,4.821529865264892578e+00,1.785714285714285615e-02,5.325258431659183472e-03
7.000000000000000000e+02,4.677233219146728516e+00,4.917753219604492188e+00,3.571428571428571230e-02,4.907591103685914231e-03
8.000000000000000000e+02,4.543551921844482422e+00,4.954709529876708984e+00,3.571428571428571230e-02,6.787094079565626249e-03
9.000000000000000000e+02,4.339299201965332031e+00,4.693854808807373047e+00,3.571428571428571230e-02,1.065051686331836694e-02
1.000000000000000000e+03,3.313482761383056641e+00,3.544912338256835938e+00,7.142857142857142461e-02,5.387908530855173989e-02
1.100000000000000000e+03,2.972037792205810547e+00,3.178607940673828125e+00,5.357142857142856845e-02,6.682677247572309243e-02
1.200000000000000000e+03,2.685391664505004883e+00,2.917194843292236328e+00,1.428571428571428492e-01,9.470606661793881664e-02
1.300000000000000000e+03,2.362976312637329102e+00,2.833163976669311523e+00,2.500000000000000000e-01,1.126657617207893897e-01
1.400000000000000000e+03,2.253885269165039062e+00,2.692484617233276367e+00,2.500000000000000000e-01,1.264487835439072894e-01
1.500000000000000000e+03,1.850018739700317383e+00,2.162992238998413086e+00,3.392857142857143016e-01,2.295081967213114804e-01
1.600000000000000000e+03,1.422209620475769043e+00,1.678134322166442871e+00,5.535714285714286031e-01,3.290174376109428755e-01
1.700000000000000000e+03,1.312709689140319824e+00,1.578431129455566406e+00,5.000000000000000000e-01,3.536598099613657564e-01
1.800000000000000000e+03,1.162975549697875977e+00,1.460177421569824219e+00,5.714285714285713969e-01,3.847760258953743517e-01
1.900000000000000000e+03,1.123363256454467773e+00,1.482194185256958008e+00,6.071428571428570953e-01,3.643103268246841164e-01
2.000000000000000000e+03,1.123982906341552734e+00,1.340951800346374512e+00,5.535714285714286031e-01,4.205909992690821664e-01
2.100000000000000000e+03,9.944850802421569824e-01,1.304032087326049805e+00,6.785714285714286031e-01,4.396992795238592322e-01
2.200000000000000000e+03,8.151922821998596191e-01,1.239245414733886719e+00,6.964285714285713969e-01,4.504542132191709514e-01
2.300000000000000000e+03,1.085017561912536621e+00,1.328971624374389648e+00,5.178571428571429047e-01,4.296752636525008051e-01
2.400000000000000000e+03,7.457650899887084961e-01,1.239972949028015137e+00,7.857142857142856984e-01,4.683094914900282069e-01
2.500000000000000000e+03,7.663000822067260742e-01,1.127340793609619141e+00,7.321428571428570953e-01,5.040200480317427179e-01
2.600000000000000000e+03,9.107988476753234863e-01,1.290790915489196777e+00,6.250000000000000000e-01,4.620444815704291552e-01
2.700000000000000000e+03,7.295583486557006836e-01,1.086027145385742188e+00,7.500000000000000000e-01,5.301242560300720719e-01
2.800000000000000000e+03,6.691369414329528809e-01,1.072071671485900879e+00,7.500000000000000000e-01,5.395217709094706215e-01
2.900000000000000000e+03,5.396323800086975098e-01,1.076685309410095215e+00,8.750000000000000000e-01,5.349274303017645948e-01
3.000000000000000000e+03,6.703540682792663574e-01,1.032488465309143066e+00,7.142857142857143016e-01,5.663568967317531566e-01
3.100000000000000000e+03,6.489615440368652344e-01,1.040508985519409180e+00,7.857142857142856984e-01,5.571682155163412142e-01
3.200000000000000000e+03,6.858132481575012207e-01,1.143088459968566895e+00,7.500000000000000000e-01,5.145661480630677742e-01
3.300000000000000000e+03,8.607172369956970215e-01,1.087282776832580566e+00,5.892857142857143016e-01,5.378511015975775411e-01
3.400000000000000000e+03,5.197045207023620605e-01,9.930915832519531250e-01,9.285714285714286031e-01,5.759632452751383136e-01
3.500000000000000000e+03,6.600448489189147949e-01,1.030090451240539551e+00,7.678571428571429047e-01,5.751279106191917734e-01
3.600000000000000000e+03,6.232528090476989746e-01,8.685713410377502441e-01,7.321428571428570953e-01,6.507256969823536075e-01
3.700000000000000000e+03,4.350435137748718262e-01,6.833271980285644531e-01,8.571428571428570953e-01,7.539939438237444058e-01
3.800000000000000000e+03,3.149783313274383545e-01,5.081344842910766602e-01,9.285714285714286031e-01,8.371097420904249908e-01
3.900000000000000000e+03,2.222909927368164062e-01,2.904964983463287354e-01,9.464285714285713969e-01,9.239845463088649513e-01
4.000000000000000000e+03,1.219031140208244324e-01,2.093381583690643311e-01,9.642857142857143016e-01,9.453899968674950305e-01
4.100000000000000000e+03,1.274390667676925659e-01,1.856080144643783569e-01,9.642857142857143016e-01,9.532212592669938589e-01
4.200000000000000000e+03,8.432560414075851440e-02,8.882384002208709717e-02,9.821428571428570953e-01,9.879920643207684705e-01
4.300000000000000000e+03,1.421724259853363037e-01,1.413905173540115356e-01,9.464285714285713969e-01,9.711809543698444180e-01
4.400000000000000000e+03,8.808308094739913940e-02,1.181074306368827820e-01,9.821428571428570953e-01,9.748355434896105454e-01
4.500000000000000000e+03,1.752781867980957031e-01,1.680153012275695801e-01,9.642857142857143016e-01,9.537433434269604327e-01
4.600000000000000000e+03,1.198194473981857300e-01,9.374523907899856567e-02,9.821428571428570953e-01,9.822491385611360482e-01
4.700000000000000000e+03,3.989434987306594849e-02,7.974785566329956055e-02,1.000000000000000000e+00,9.869478960008353230e-01
4.800000000000000000e+03,1.003442257642745972e-01,1.909518688917160034e-01,9.821428571428570953e-01,9.407956562597891148e-01
4.900000000000000000e+03,1.708956621587276459e-02,3.741815686225891113e-02,1.000000000000000000e+00,9.954056593922940843e-01
5.000000000000000000e+03,1.283072233200073242e-01,1.112989261746406555e-01,9.821428571428570953e-01,9.742090424976506124e-01
5.100000000000000000e+03,1.150832697749137878e-01,1.212466284632682800e-01,9.464285714285713969e-01,9.697191187219379449e-01
5.200000000000000000e+03,1.065455004572868347e-01,1.028249189257621765e-01,9.642857142857143016e-01,9.762973791375170185e-01
5.300000000000000000e+03,9.563627094030380249e-02,9.485936164855957031e-02,9.642857142857143016e-01,9.758797118095436929e-01
5.400000000000000000e+03,5.440330505371093750e-02,1.297648847103118896e-01,1.000000000000000000e+00,9.651247781142320292e-01
5.500000000000000000e+03,1.661048233509063721e-01,1.365489065647125244e-01,9.464285714285713969e-01,9.609481048344993281e-01
5.600000000000000000e+03,8.810349553823471069e-02,8.120857179164886475e-02,9.821428571428570953e-01,9.830844732170825884e-01
5.700000000000000000e+03,3.748321533203125000e-02,7.964376360177993774e-02,1.000000000000000000e+00,9.828756395530959811e-01
5.800000000000000000e+03,4.881341382861137390e-02,1.019434556365013123e-01,1.000000000000000000e+00,9.749399603216037935e-01
5.900000000000000000e+03,8.482896536588668823e-02,1.502776443958282471e-01,9.642857142857143016e-01,9.551007622428735466e-01
6.000000000000000000e+03,2.703134715557098389e-02,3.096871636807918549e-02,1.000000000000000000e+00,9.963454108802338727e-01
6.100000000000000000e+03,9.576558321714401245e-02,1.676139384508132935e-01,9.642857142857143016e-01,9.515505899551007785e-01
6.200000000000000000e+03,2.086539193987846375e-02,2.379550784826278687e-02,1.000000000000000000e+00,9.971807455361804129e-01
6.300000000000000000e+03,4.271794110536575317e-03,4.967103246599435806e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+03,2.894614124670624733e-03,3.181369975209236145e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+03,1.170931616798043251e-03,1.364859519526362419e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000000e+03,5.626169149763882160e-04,5.775853642262518406e-04,1.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+03,2.773173525929450989e-02,6.183640658855438232e-02,1.000000000000000000e+00,9.870523128328286822e-01
