# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.613102912902832031e+00,4.622957706451416016e+00,1.562500000000000000e-02,9.069009494119314313e-03
2.000000000000000000e+02,4.500052452087402344e+00,4.719629764556884766e+00,0.000000000000000000e+00,3.967691653677199795e-03
3.000000000000000000e+02,4.264605045318603516e+00,4.865253925323486328e+00,1.562500000000000000e-02,1.275329460110528629e-03
4.000000000000000000e+02,4.095938682556152344e+00,5.006717205047607422e+00,6.250000000000000000e-02,1.700439280147371434e-03
5.000000000000000000e+02,3.995401382446289062e+00,5.138260841369628906e+00,6.250000000000000000e-02,1.133626186764914289e-03
6.000000000000000000e+02,3.520859956741333008e+00,5.286757946014404297e+00,2.031250000000000000e-01,1.133626186764914289e-03
7.000000000000000000e+02,3.612032413482666016e+00,5.402004241943359375e+00,1.250000000000000000e-01,1.417032733456142753e-03
8.000000000000000000e+02,3.369421958923339844e+00,5.565954208374023438e+00,2.031250000000000000e-01,9.919229134192999488e-04
9.000000000000000000e+02,2.918987035751342773e+00,5.691709995269775391e+00,2.031250000000000000e-01,1.275329460110528629e-03
1.000000000000000000e+03,2.172358751296997070e+00,5.854806900024414062e+00,5.625000000000000000e-01,8.502196400736857168e-04
1.100000000000000000e+03,2.419620990753173828e+00,6.043633937835693359e+00,4.062500000000000000e-01,1.700439280147371434e-03
1.200000000000000000e+03,1.868527889251708984e+00,6.228189945220947266e+00,5.625000000000000000e-01,2.408955646875442919e-03
1.300000000000000000e+03,1.157391190528869629e+00,6.420174598693847656e+00,8.281250000000000000e-01,2.267252373529828578e-03
1.400000000000000000e+03,1.579021930694580078e+00,6.595540523529052734e+00,6.093750000000000000e-01,1.842142553492985774e-03
1.500000000000000000e+03,1.156868696212768555e+00,6.764496326446533203e+00,7.968750000000000000e-01,1.983845826838599898e-03
1.600000000000000000e+03,5.837370753288269043e-01,6.994060993194580078e+00,8.906250000000000000e-01,1.558736006801757093e-03
1.700000000000000000e+03,8.815932273864746094e-01,7.092547893524169922e+00,8.125000000000000000e-01,2.125549100184214238e-03
1.800000000000000000e+03,5.447077751159667969e-01,7.201934814453125000e+00,9.531250000000000000e-01,2.408955646875442919e-03
1.900000000000000000e+03,5.696586370468139648e-01,7.301858901977539062e+00,8.750000000000000000e-01,2.408955646875442919e-03
2.000000000000000000e+03,2.896130681037902832e-01,7.403161525726318359e+00,9.843750000000000000e-01,2.267252373529828578e-03
2.100000000000000000e+03,6.430876255035400391e-01,7.497438430786132812e+00,9.062500000000000000e-01,3.117472013603514187e-03
2.200000000000000000e+03,5.412695407867431641e-01,7.562343120574951172e+00,8.750000000000000000e-01,2.267252373529828578e-03
2.300000000000000000e+03,3.604529201984405518e-01,7.550682544708251953e+00,9.687500000000000000e-01,2.408955646875442919e-03
2.400000000000000000e+03,6.612915992736816406e-01,7.672042846679687500e+00,8.593750000000000000e-01,2.408955646875442919e-03
2.500000000000000000e+03,3.446995913982391357e-01,7.666409015655517578e+00,9.218750000000000000e-01,2.550658920221057259e-03
2.600000000000000000e+03,3.619163334369659424e-01,7.683956146240234375e+00,9.531250000000000000e-01,2.834065466912285506e-03
2.700000000000000000e+03,5.479926466941833496e-01,7.694128036499023438e+00,9.218750000000000000e-01,3.967691653677199795e-03
2.800000000000000000e+03,3.080614507198333740e-01,7.651036739349365234e+00,9.375000000000000000e-01,3.259175286949128527e-03
2.900000000000000000e+03,3.575300276279449463e-01,7.679651737213134766e+00,8.906250000000000000e-01,4.109394927022814135e-03
