# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.564576625823974609e+00,4.648373603820800781e+00,1.562500000000000000e-02,1.503436426116838524e-02
2.000000000000000000e+02,4.292706966400146484e+00,4.773017883300781250e+00,3.125000000000000000e-02,1.245704467353951975e-02
3.000000000000000000e+02,4.025944232940673828e+00,4.873197555541992188e+00,9.375000000000000000e-02,1.245704467353951975e-02
4.000000000000000000e+02,4.103155612945556641e+00,4.818780899047851562e+00,3.125000000000000000e-02,1.403207331042382634e-02
5.000000000000000000e+02,3.749262571334838867e+00,4.534282684326171875e+00,1.406250000000000000e-01,1.847079037800687315e-02
6.000000000000000000e+02,2.410809755325317383e+00,2.823235511779785156e+00,5.312500000000000000e-01,2.378293241695303428e-01
7.000000000000000000e+02,1.416423916816711426e+00,1.481633901596069336e+00,8.906250000000000000e-01,8.273195876288659267e-01
8.000000000000000000e+02,6.088605523109436035e-01,6.152226924896240234e-01,9.843750000000000000e-01,9.809564719358533358e-01
9.000000000000000000e+02,3.722344636917114258e-01,4.113434255123138428e-01,9.843750000000000000e-01,9.776632302405497965e-01
1.000000000000000000e+03,3.515200316905975342e-01,3.710284829139709473e-01,9.687500000000000000e-01,9.682130584192439882e-01
1.100000000000000000e+03,3.235132694244384766e-01,2.894941270351409912e-01,9.375000000000000000e-01,9.806701030927834628e-01
1.200000000000000000e+03,3.107755780220031738e-01,2.843106985092163086e-01,9.531250000000000000e-01,9.795246277205039709e-01
1.300000000000000000e+03,3.446302711963653564e-01,2.890197336673736572e-01,9.218750000000000000e-01,9.662084765177548773e-01
1.400000000000000000e+03,2.607094347476959229e-01,2.426143586635589600e-01,9.687500000000000000e-01,9.832474226804123196e-01
1.500000000000000000e+03,2.822540104389190674e-01,2.875605523586273193e-01,9.531250000000000000e-01,9.699312714776632260e-01
1.600000000000000000e+03,2.514816224575042725e-01,2.535948455333709717e-01,1.000000000000000000e+00,9.739404352806414478e-01
1.700000000000000000e+03,3.270430862903594971e-01,2.667633891105651855e-01,9.687500000000000000e-01,9.710767468499427180e-01
1.800000000000000000e+03,2.825077474117279053e-01,2.342375367879867554e-01,9.687500000000000000e-01,9.799541809851087804e-01
1.900000000000000000e+03,1.966903209686279297e-01,2.184076458215713501e-01,9.843750000000000000e-01,9.806701030927834628e-01
2.000000000000000000e+03,2.212029993534088135e-01,2.860663533210754395e-01,9.843750000000000000e-01,9.630584192439862745e-01
2.100000000000000000e+03,2.042113840579986572e-01,2.662190198898315430e-01,1.000000000000000000e+00,9.695017182130584166e-01
2.200000000000000000e+03,2.533666193485260010e-01,2.831001877784729004e-01,9.843750000000000000e-01,9.692153493699885436e-01
2.300000000000000000e+03,3.676703572273254395e-01,2.768065333366394043e-01,9.218750000000000000e-01,9.684994272623138611e-01
2.400000000000000000e+03,2.515209019184112549e-01,2.298335134983062744e-01,9.843750000000000000e-01,9.831042382588773831e-01
2.500000000000000000e+03,2.708280682563781738e-01,2.347952872514724731e-01,9.687500000000000000e-01,9.819587628865978912e-01
2.600000000000000000e+03,2.124473899602890015e-01,2.873286902904510498e-01,9.531250000000000000e-01,9.554696449026346405e-01
2.700000000000000000e+03,2.080965787172317505e-01,1.816418170928955078e-01,9.687500000000000000e-01,9.898339060710195092e-01
2.800000000000000000e+03,2.620945572853088379e-01,2.696278393268585205e-01,9.843750000000000000e-01,9.630584192439862745e-01
2.900000000000000000e+03,2.982016801834106445e-01,3.141191899776458740e-01,9.375000000000000000e-01,9.451603665521191022e-01
3.000000000000000000e+03,2.880187332630157471e-01,2.749512195587158203e-01,9.218750000000000000e-01,9.672107674684994327e-01
3.100000000000000000e+03,1.746569424867630005e-01,2.226008027791976929e-01,1.000000000000000000e+00,9.760882016036654951e-01
3.200000000000000000e+03,2.883790731430053711e-01,2.700478732585906982e-01,9.218750000000000000e-01,9.667812142038946233e-01
3.300000000000000000e+03,2.510182559490203857e-01,2.374185472726821899e-01,1.000000000000000000e+00,9.765177548682703046e-01
3.400000000000000000e+03,2.576214969158172607e-01,2.188747823238372803e-01,9.687500000000000000e-01,9.813860252004581453e-01
3.500000000000000000e+03,2.486387044191360474e-01,2.418434619903564453e-01,9.687500000000000000e-01,9.712199312714776545e-01
3.600000000000000000e+03,2.188195139169692993e-01,2.879516184329986572e-01,1.000000000000000000e+00,9.621993127147766556e-01
3.700000000000000000e+03,2.947112917900085449e-01,2.972222566604614258e-01,1.000000000000000000e+00,9.547537227949599581e-01
3.800000000000000000e+03,2.489367425441741943e-01,2.205317765474319458e-01,9.687500000000000000e-01,9.795246277205039709e-01
3.900000000000000000e+03,2.484058439731597900e-01,2.709198892116546631e-01,9.843750000000000000e-01,9.623424971363115921e-01
4.000000000000000000e+03,2.343478351831436157e-01,2.444837987422943115e-01,9.687500000000000000e-01,9.676403207331042422e-01
4.100000000000000000e+03,2.068929970264434814e-01,2.226850390434265137e-01,1.000000000000000000e+00,9.760882016036654951e-01
4.200000000000000000e+03,3.180626332759857178e-01,2.866633534431457520e-01,9.375000000000000000e-01,9.531786941580756567e-01
4.300000000000000000e+03,1.969915479421615601e-01,1.984353661537170410e-01,1.000000000000000000e+00,9.822451317296677642e-01
4.400000000000000000e+03,1.917738616466522217e-01,3.049798607826232910e-01,9.843750000000000000e-01,9.463058419243985941e-01
4.500000000000000000e+03,2.079007923603057861e-01,2.846080362796783447e-01,9.843750000000000000e-01,9.629152348224513380e-01
4.600000000000000000e+03,2.306131124496459961e-01,2.310453802347183228e-01,9.687500000000000000e-01,9.720790378006872734e-01
4.700000000000000000e+03,2.779769301414489746e-01,2.238511145114898682e-01,9.687500000000000000e-01,9.792382588774340979e-01
4.800000000000000000e+03,1.947170794010162354e-01,2.664902806282043457e-01,1.000000000000000000e+00,9.632016036655212110e-01
4.900000000000000000e+03,3.226652443408966064e-01,2.224644720554351807e-01,9.218750000000000000e-01,9.823883161512027007e-01
5.000000000000000000e+03,2.769184410572052002e-01,3.140393793582916260e-01,9.687500000000000000e-01,9.531786941580756567e-01
5.100000000000000000e+03,2.939259409904479980e-01,2.833419442176818848e-01,9.375000000000000000e-01,9.593356242840779258e-01
5.200000000000000000e+03,2.359577119350433350e-01,2.944863140583038330e-01,9.531250000000000000e-01,9.594788087056128623e-01
5.300000000000000000e+03,2.256141304969787598e-01,2.763729691505432129e-01,9.843750000000000000e-01,9.607674684994272907e-01
5.400000000000000000e+03,2.923420667648315430e-01,2.649777233600616455e-01,9.218750000000000000e-01,9.650630011454753854e-01
5.500000000000000000e+03,2.066603302955627441e-01,2.638330161571502686e-01,9.687500000000000000e-01,9.616265750286369096e-01
