# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.608133316040039062e+00,4.613675594329833984e+00,0.000000000000000000e+00,9.635822587501771674e-03
2.000000000000000000e+02,4.629073143005371094e+00,4.611162662506103516e+00,0.000000000000000000e+00,9.635822587501771674e-03
3.000000000000000000e+02,4.553929805755615234e+00,4.635114669799804688e+00,3.125000000000000000e-02,8.360493127391243479e-03
4.000000000000000000e+02,4.591369152069091797e+00,4.712063312530517578e+00,1.562500000000000000e-02,5.526427660478956672e-03
5.000000000000000000e+02,4.349462509155273438e+00,4.836177349090576172e+00,3.125000000000000000e-02,2.975768740257899846e-03
6.000000000000000000e+02,4.167098045349121094e+00,4.891171932220458984e+00,3.125000000000000000e-02,2.834065466912285506e-03
7.000000000000000000e+02,4.277482509613037109e+00,4.955686569213867188e+00,3.125000000000000000e-02,2.692362193566671599e-03
8.000000000000000000e+02,4.196726322174072266e+00,5.035521030426025391e+00,4.687500000000000000e-02,3.684285106985971548e-03
9.000000000000000000e+02,4.032840728759765625e+00,5.091338634490966797e+00,4.687500000000000000e-02,3.400878560294742867e-03
1.000000000000000000e+03,3.621667861938476562e+00,5.072722434997558594e+00,1.406250000000000000e-01,4.534504747059657156e-03
1.100000000000000000e+03,3.493937253952026367e+00,4.566528797149658203e+00,1.250000000000000000e-01,1.204477823437721459e-02
1.200000000000000000e+03,2.683557271957397461e+00,3.910535335540771484e+00,3.437500000000000000e-01,2.408955646875442919e-02
1.300000000000000000e+03,2.191161394119262695e+00,3.724170923233032227e+00,5.156250000000000000e-01,2.975768740257899933e-02
1.400000000000000000e+03,2.083847045898437500e+00,3.723093509674072266e+00,4.531250000000000000e-01,3.358367578291058392e-02
1.500000000000000000e+03,1.885449409484863281e+00,3.843754768371582031e+00,4.062500000000000000e-01,3.627603797647725725e-02
1.600000000000000000e+03,1.359931230545043945e+00,4.043833732604980469e+00,6.718750000000000000e-01,3.372537905625620086e-02
1.700000000000000000e+03,1.381032586097717285e+00,4.091198444366455078e+00,5.937500000000000000e-01,3.967691653677200142e-02
1.800000000000000000e+03,1.193394303321838379e+00,4.250590801239013672e+00,7.187500000000000000e-01,4.137735581691937004e-02
1.900000000000000000e+03,9.067313075065612793e-01,4.487513065338134766e+00,7.656250000000000000e-01,4.010202635680884531e-02
2.000000000000000000e+03,6.074514389038085938e-01,4.567599296569824219e+00,8.906250000000000000e-01,4.506164092390534115e-02
2.100000000000000000e+03,6.660815477371215820e-01,4.807838916778564453e+00,8.593750000000000000e-01,4.038543290350007225e-02
2.200000000000000000e+03,4.790289103984832764e-01,5.013466835021972656e+00,9.062500000000000000e-01,3.953521326342638448e-02
2.300000000000000000e+03,3.484101295471191406e-01,5.075204372406005859e+00,9.375000000000000000e-01,4.690378347739832671e-02
2.400000000000000000e+03,5.117245912551879883e-01,5.156440734863281250e+00,8.750000000000000000e-01,4.718719002408955365e-02
2.500000000000000000e+03,4.052447378635406494e-01,5.425465106964111328e+00,9.687500000000000000e-01,4.449482783052288726e-02
2.600000000000000000e+03,5.923581123352050781e-01,5.490923404693603516e+00,8.593750000000000000e-01,4.081054272353691614e-02
2.700000000000000000e+03,4.064736068248748779e-01,5.389529228210449219e+00,9.375000000000000000e-01,4.817911293750885837e-02
2.800000000000000000e+03,4.485479891300201416e-01,5.436109542846679688e+00,9.218750000000000000e-01,4.123565254357375309e-02
2.900000000000000000e+03,2.507479190826416016e-01,5.468328952789306641e+00,9.687500000000000000e-01,4.959614567096500004e-02
3.000000000000000000e+03,3.155792951583862305e-01,5.571121215820312500e+00,9.375000000000000000e-01,4.747059657078078754e-02
3.100000000000000000e+03,4.017651379108428955e-01,5.617341518402099609e+00,9.062500000000000000e-01,4.888762930423692921e-02
3.200000000000000000e+03,3.817386329174041748e-01,5.655902862548828125e+00,9.218750000000000000e-01,4.520334419725095809e-02
3.300000000000000000e+03,4.556141793727874756e-01,5.677148342132568359e+00,8.750000000000000000e-01,5.072977185772991476e-02
3.400000000000000000e+03,2.809335589408874512e-01,5.567684173583984375e+00,9.375000000000000000e-01,5.044636531103868782e-02
3.500000000000000000e+03,5.098225474357604980e-01,5.513381958007812500e+00,8.750000000000000000e-01,5.101317840442114171e-02
3.600000000000000000e+03,2.766382694244384766e-01,5.529477596282958984e+00,9.375000000000000000e-01,5.710641915828255921e-02
3.700000000000000000e+03,4.681695997714996338e-01,5.587779521942138672e+00,8.333333333333333703e-01,5.639790279155448838e-02
3.800000000000000000e+03,2.237631231546401978e-01,5.608438491821289062e+00,9.687500000000000000e-01,5.299702423125974421e-02
3.900000000000000000e+03,3.764555156230926514e-01,5.702797412872314453e+00,8.906250000000000000e-01,5.030466203769307088e-02
4.000000000000000000e+03,1.094401106238365173e-01,5.705211639404296875e+00,9.843750000000000000e-01,5.299702423125974421e-02
4.100000000000000000e+03,3.411066234111785889e-01,5.557183742523193359e+00,9.218750000000000000e-01,5.937367153181238172e-02
4.200000000000000000e+03,2.540486454963684082e-01,5.499477863311767578e+00,9.375000000000000000e-01,6.461669264560011838e-02
4.300000000000000000e+03,2.963988482952117920e-01,5.693289756774902344e+00,9.062500000000000000e-01,5.186339804449482949e-02
4.400000000000000000e+03,2.805742323398590088e-01,5.626528263092041016e+00,9.218750000000000000e-01,6.263284681876150894e-02
4.500000000000000000e+03,1.567975878715515137e-01,5.615670680999755859e+00,9.843750000000000000e-01,6.815927447924047256e-02
4.600000000000000000e+03,2.953144907951354980e-01,5.511074542999267578e+00,9.062500000000000000e-01,6.433328609890888450e-02
4.700000000000000000e+03,1.107999160885810852e-01,5.361363410949707031e+00,1.000000000000000000e+00,6.844268102593169256e-02
4.800000000000000000e+03,3.352829515933990479e-01,5.404802322387695312e+00,8.906250000000000000e-01,7.113504321949837284e-02
4.900000000000000000e+03,2.567295432090759277e-01,5.377561569213867188e+00,9.531250000000000000e-01,7.354399886637381922e-02
5.000000000000000000e+03,2.673516869544982910e-01,5.308714866638183594e+00,9.218750000000000000e-01,7.481932832648434395e-02
5.100000000000000000e+03,2.150006890296936035e-01,5.054239749908447266e+00,9.687500000000000000e-01,8.672240328751594507e-02
5.200000000000000000e+03,2.844285070896148682e-01,5.192981719970703125e+00,9.375000000000000000e-01,8.459685418733173257e-02
5.300000000000000000e+03,1.522221118211746216e-01,4.926033496856689453e+00,9.687500000000000000e-01,9.522459968825279508e-02
5.400000000000000000e+03,2.615028917789459229e-01,4.780918598175048828e+00,9.531250000000000000e-01,1.135043219498370476e-01
5.500000000000000000e+03,2.740950584411621094e-01,4.628907203674316406e+00,9.062500000000000000e-01,1.144962448632563384e-01
5.600000000000000000e+03,2.988587617874145508e-01,4.589934349060058594e+00,9.218750000000000000e-01,1.166217939634405509e-01
5.700000000000000000e+03,1.302808523178100586e-01,4.277373790740966797e+00,9.687500000000000000e-01,1.415615700722686610e-01
5.800000000000000000e+03,2.191226631402969360e-01,4.008275032043457031e+00,9.531250000000000000e-01,1.650843134476406293e-01
5.900000000000000000e+03,1.795465201139450073e-01,3.537687540054321289e+00,9.375000000000000000e-01,2.064616692645599993e-01
6.000000000000000000e+03,1.086001694202423096e-01,3.144535303115844727e+00,9.843750000000000000e-01,2.481224316281706033e-01
6.100000000000000000e+03,1.943469047546386719e-01,2.362534999847412109e+00,9.375000000000000000e-01,3.562420291908743319e-01
6.200000000000000000e+03,1.313190758228302002e-01,1.533695340156555176e+00,9.687500000000000000e-01,5.309621652260166913e-01
6.300000000000000000e+03,1.464608907699584961e-01,1.051944732666015625e+00,9.687500000000000000e-01,6.675641207311888703e-01
6.400000000000000000e+03,6.920927017927169800e-02,6.180220246315002441e-01,9.843750000000000000e-01,8.028907467762504968e-01
6.500000000000000000e+03,8.308619260787963867e-02,3.532695174217224121e-01,9.687500000000000000e-01,8.971234235510839872e-01
6.600000000000000000e+03,2.039926350116729736e-01,3.079802989959716797e-01,9.531250000000000000e-01,9.097350148788436730e-01
6.700000000000000000e+03,5.203011259436607361e-02,1.923277080059051514e-01,9.843750000000000000e-01,9.498370412356524906e-01
6.800000000000000000e+03,4.103675484657287598e-02,1.095584109425544739e-01,1.000000000000000000e+00,9.756270369845543300e-01
6.900000000000000000e+03,7.911463826894760132e-02,1.385982483625411987e-01,9.843750000000000000e-01,9.678333569505455092e-01
7.000000000000000000e+03,8.315102010965347290e-02,7.176259160041809082e-02,9.843750000000000000e-01,9.837041235652543847e-01
7.100000000000000000e+03,1.849137246608734131e-02,4.544922336935997009e-02,1.000000000000000000e+00,9.933399461527561147e-01
7.200000000000000000e+03,8.719169534742832184e-03,1.826770417392253876e-02,1.000000000000000000e+00,9.984412639931982136e-01
7.300000000000000000e+03,1.375304907560348511e-01,1.226274296641349792e-01,9.531250000000000000e-01,9.689669831373104447e-01
7.400000000000000000e+03,2.681295154616236687e-03,4.997474141418933868e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+03,2.103052102029323578e-03,3.350766841322183609e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.600000000000000000e+03,1.160417450591921806e-03,1.655044034123420715e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000000e+03,4.584932466968894005e-04,6.053532124496996403e-04,1.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000000e+03,1.757073914632201195e-04,2.164509933209046721e-04,1.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000000e+03,6.873052916489541531e-05,8.443375554634258151e-05,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+03,1.109711676836013794e-01,1.320856511592864990e-01,9.843750000000000000e-01,9.684001700439279769e-01
8.100000000000000000e+03,1.008835714310407639e-02,5.808912217617034912e-02,1.000000000000000000e+00,9.854045628454016770e-01
8.200000000000000000e+03,7.592244446277618408e-02,7.775548845529556274e-02,9.687500000000000000e-01,9.810117613716876628e-01
8.300000000000000000e+03,6.994701176881790161e-02,1.350408792495727539e-01,9.843750000000000000e-01,9.640073685702139628e-01
8.400000000000000000e+03,5.517533421516418457e-02,6.708290427923202515e-02,9.531250000000000000e-01,9.842709366586368525e-01
8.500000000000000000e+03,9.346387535333633423e-02,8.702991157770156860e-02,9.843750000000000000e-01,9.800198384582683442e-01
8.600000000000000000e+03,5.413305759429931641e-02,7.960905134677886963e-02,9.843750000000000000e-01,9.795947286382314934e-01
8.700000000000000000e+03,1.152816116809844971e-01,6.255417317152023315e-02,9.687500000000000000e-01,9.875301119455859311e-01
8.800000000000000000e+03,2.865102291107177734e-01,1.312537640333175659e-01,8.750000000000000000e-01,9.632988522034858780e-01
8.900000000000000000e+03,1.334124058485031128e-02,4.604588821530342102e-02,1.000000000000000000e+00,9.903641774124982700e-01
9.000000000000000000e+03,5.208738893270492554e-02,8.982777595520019531e-02,9.843750000000000000e-01,9.740683009777525436e-01
9.100000000000000000e+03,4.291759803891181946e-02,5.268706008791923523e-02,1.000000000000000000e+00,9.895139577724245683e-01
9.200000000000000000e+03,4.372220858931541443e-02,5.844536423683166504e-02,1.000000000000000000e+00,9.900807708658070361e-01
9.300000000000000000e+03,6.689704954624176025e-02,8.023086935281753540e-02,9.843750000000000000e-01,9.814368711917245136e-01
9.400000000000000000e+03,1.089620683342218399e-02,2.323490381240844727e-02,1.000000000000000000e+00,9.964574181663596875e-01
9.500000000000000000e+03,1.132910996675491333e-01,1.026927456259727478e-01,9.843750000000000000e-01,9.756270369845543300e-01
9.600000000000000000e+03,2.331773983314633369e-03,2.961550140753388405e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.700000000000000000e+03,1.288211205974221230e-03,1.734682242386043072e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.800000000000000000e+03,9.167620446532964706e-04,1.080152695067226887e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.900000000000000000e+03,4.003141657449305058e-04,4.607162554748356342e-04,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+04,1.511388109065592289e-04,1.659077097428962588e-04,1.000000000000000000e+00,1.000000000000000000e+00
1.010000000000000000e+04,5.362403317121788859e-05,5.767488983110524714e-05,1.000000000000000000e+00,1.000000000000000000e+00
