# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.758836269378662109e+00,4.753414630889892578e+00,1.785714285714285615e-02,8.248929727472069026e-03
2.000000000000000000e+02,4.741180896759033203e+00,4.754992961883544922e+00,0.000000000000000000e+00,8.353346559465386553e-03
3.000000000000000000e+02,4.743630886077880859e+00,4.760439872741699219e+00,1.785714285714285615e-02,6.473843583585673668e-03
4.000000000000000000e+02,4.669696807861328125e+00,4.787360191345214844e+00,3.571428571428571230e-02,5.429675263652500999e-03
5.000000000000000000e+02,4.697104930877685547e+00,4.890453338623046875e+00,0.000000000000000000e+00,4.072256447739375750e-03
6.000000000000000000e+02,4.714924812316894531e+00,4.961710453033447266e+00,0.000000000000000000e+00,2.506003967839615879e-03
7.000000000000000000e+02,4.635883808135986328e+00,5.033327102661132812e+00,1.785714285714285615e-02,2.610420799832932973e-03
8.000000000000000000e+02,4.591059207916259766e+00,5.096128940582275391e+00,0.000000000000000000e+00,1.879502975879711801e-03
9.000000000000000000e+02,4.442273616790771484e+00,5.147457599639892578e+00,5.357142857142856845e-02,1.775086143886394491e-03
1.000000000000000000e+03,4.498683929443359375e+00,5.210459232330322266e+00,1.785714285714285615e-02,1.983919807873029111e-03
1.100000000000000000e+03,4.427187442779541016e+00,5.272987842559814453e+00,0.000000000000000000e+00,1.775086143886394491e-03
1.200000000000000000e+03,4.275713443756103516e+00,5.332127571105957031e+00,7.142857142857142461e-02,1.775086143886394491e-03
1.300000000000000000e+03,4.174185276031494141e+00,5.393239021301269531e+00,5.357142857142856845e-02,1.566252479899759870e-03
1.400000000000000000e+03,4.060768604278564453e+00,5.476967334747314453e+00,5.357142857142856845e-02,1.566252479899759870e-03
1.500000000000000000e+03,3.937406539916992188e+00,5.548070907592773438e+00,1.071428571428571369e-01,1.253001983919807940e-03
1.600000000000000000e+03,3.739108324050903320e+00,5.615691661834716797e+00,1.607142857142857262e-01,1.148585151926490629e-03
1.700000000000000000e+03,3.904783725738525391e+00,5.688426494598388672e+00,7.142857142857142461e-02,1.566252479899759870e-03
1.800000000000000000e+03,3.779307842254638672e+00,5.785281658172607422e+00,7.142857142857142461e-02,1.357418815913125250e-03
1.900000000000000000e+03,3.685711145401000977e+00,5.862074851989746094e+00,1.250000000000000000e-01,1.253001983919807940e-03
2.000000000000000000e+03,3.560802221298217773e+00,5.959829807281494141e+00,1.785714285714285754e-01,1.566252479899759870e-03
2.100000000000000000e+03,3.174470663070678711e+00,6.070595264434814453e+00,2.857142857142856984e-01,2.297170303852981259e-03
2.200000000000000000e+03,3.472741365432739258e+00,6.151620388031005859e+00,1.428571428571428492e-01,2.192753471859663732e-03
2.300000000000000000e+03,3.028398990631103516e+00,6.288317680358886719e+00,2.857142857142856984e-01,2.297170303852981259e-03
2.400000000000000000e+03,2.818604707717895508e+00,6.344558238983154297e+00,2.142857142857142738e-01,1.775086143886394491e-03
2.500000000000000000e+03,2.872743368148803711e+00,6.504840373992919922e+00,1.964285714285714246e-01,2.401587135846298352e-03
2.600000000000000000e+03,2.635215282440185547e+00,6.594166755676269531e+00,3.571428571428571508e-01,1.253001983919807940e-03
2.700000000000000000e+03,2.586661100387573242e+00,6.705386161804199219e+00,3.392857142857143016e-01,1.775086143886394491e-03
2.800000000000000000e+03,2.303582429885864258e+00,6.818583965301513672e+00,4.285714285714285476e-01,1.983919807873029111e-03
2.900000000000000000e+03,2.641136169433593750e+00,6.884938240051269531e+00,3.214285714285714524e-01,1.357418815913125250e-03
3.000000000000000000e+03,1.924293279647827148e+00,6.998539924621582031e+00,5.000000000000000000e-01,2.297170303852981259e-03
3.100000000000000000e+03,2.073509216308593750e+00,7.116149902343750000e+00,4.285714285714285476e-01,1.670669311893077181e-03
3.200000000000000000e+03,1.956669688224792480e+00,7.152633666992187500e+00,4.821428571428571508e-01,1.357418815913125250e-03
3.300000000000000000e+03,2.065467596054077148e+00,7.239397525787353516e+00,4.464285714285714524e-01,2.923671295812885120e-03
3.400000000000000000e+03,2.017816305160522461e+00,7.352077007293701172e+00,4.642857142857143016e-01,1.983919807873029111e-03
3.500000000000000000e+03,1.656607031822204590e+00,7.425701618194580078e+00,5.357142857142856984e-01,2.506003967839615879e-03
