# step,train_loss,test_loss,train_acc,test_acc
1.000000000000000000e+02,4.631170749664306641e+00,4.624075889587402344e+00,0.000000000000000000e+00,8.077086580700014798e-03
2.000000000000000000e+02,4.487626552581787109e+00,4.708442687988281250e+00,1.562500000000000000e-02,4.676208020405271497e-03
3.000000000000000000e+02,4.248828411102294922e+00,4.878531455993652344e+00,0.000000000000000000e+00,2.550658920221057259e-03
4.000000000000000000e+02,4.187346458435058594e+00,5.043915748596191406e+00,1.562500000000000000e-02,1.700439280147371434e-03
5.000000000000000000e+02,3.784880399703979492e+00,5.206376075744628906e+00,4.687500000000000000e-02,9.919229134192999488e-04
6.000000000000000000e+02,3.526673078536987305e+00,5.350615024566650391e+00,1.875000000000000000e-01,1.275329460110528629e-03
7.000000000000000000e+02,3.494278669357299805e+00,5.534533977508544922e+00,1.093750000000000000e-01,8.502196400736857168e-04
8.000000000000000000e+02,3.043689489364624023e+00,5.672137260437011719e+00,2.500000000000000000e-01,1.133626186764914289e-03
9.000000000000000000e+02,2.130220174789428711e+00,5.881998062133789062e+00,6.406250000000000000e-01,1.275329460110528629e-03
1.000000000000000000e+03,1.706983089447021484e+00,6.050292968750000000e+00,7.031250000000000000e-01,1.417032733456142753e-03
1.100000000000000000e+03,1.755555987358093262e+00,6.249742984771728516e+00,6.093750000000000000e-01,1.417032733456142753e-03
1.200000000000000000e+03,8.314412832260131836e-01,6.367408752441406250e+00,9.375000000000000000e-01,1.275329460110528629e-03
1.300000000000000000e+03,5.781427025794982910e-01,6.497352123260498047e+00,9.375000000000000000e-01,2.125549100184214238e-03
1.400000000000000000e+03,5.975334048271179199e-01,6.454593181610107422e+00,9.687500000000000000e-01,4.676208020405271497e-03
1.500000000000000000e+03,3.867776095867156982e-01,6.409264564514160156e+00,9.687500000000000000e-01,5.243021113787728858e-03
1.600000000000000000e+03,4.024157822132110596e-01,6.214421749114990234e+00,9.218750000000000000e-01,7.935383307354399590e-03
1.700000000000000000e+03,4.386475682258605957e-01,6.016427993774414062e+00,9.375000000000000000e-01,8.218789854045628271e-03
1.800000000000000000e+03,2.121568471193313599e-01,5.697805404663085938e+00,9.687500000000000000e-01,1.530395352132634182e-02
1.900000000000000000e+03,1.689613461494445801e-01,5.577933311462402344e+00,9.687500000000000000e-01,1.672098625478248696e-02
2.000000000000000000e+03,1.334513127803802490e-01,5.289073467254638672e+00,9.843750000000000000e-01,2.423125974210004266e-02
2.100000000000000000e+03,2.479275017976760864e-01,4.940980434417724609e+00,9.843750000000000000e-01,3.514241178971234253e-02
2.200000000000000000e+03,2.164506316184997559e-01,4.702373504638671875e+00,1.000000000000000000e+00,4.888762930423692921e-02
2.300000000000000000e+03,6.223860755562782288e-02,4.359950065612792969e+00,1.000000000000000000e+00,6.461669264560011838e-02
2.400000000000000000e+03,2.023326754570007324e-01,4.006350517272949219e+00,9.687500000000000000e-01,8.913135893439137758e-02
2.500000000000000000e+03,1.245455294847488403e-01,3.547527313232421875e+00,9.843750000000000000e-01,1.292333852912002368e-01
2.600000000000000000e+03,8.356581628322601318e-02,2.995606660842895508e+00,1.000000000000000000e+00,1.921496386566529657e-01
2.700000000000000000e+03,5.697283521294593811e-02,2.585987806320190430e+00,1.000000000000000000e+00,2.567663313022530702e-01
2.800000000000000000e+03,1.070911139249801636e-01,1.780760645866394043e+00,1.000000000000000000e+00,4.423976193850077676e-01
2.900000000000000000e+03,3.367090970277786255e-02,1.319429039955139160e+00,1.000000000000000000e+00,5.833923763638939608e-01
3.000000000000000000e+03,7.742802053689956665e-02,8.720387816429138184e-01,1.000000000000000000e+00,7.440838883378205759e-01
3.100000000000000000e+03,1.856860145926475525e-02,2.870257496833801270e-01,1.000000000000000000e+00,9.508289641490718092e-01
3.200000000000000000e+03,9.018084965646266937e-03,6.193164736032485962e-02,1.000000000000000000e+00,9.980161541731613628e-01
3.300000000000000000e+03,2.937984419986605644e-03,1.927183195948600769e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+03,2.542029833421111107e-03,1.295448280870914459e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+03,1.139278640039265156e-03,7.195530459284782410e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+03,4.481341748032718897e-04,3.318814095109701157e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.700000000000000000e+03,4.338238239288330078e-01,3.093020617961883545e-01,8.541666666666666297e-01,9.091682017854612052e-01
3.800000000000000000e+03,2.631386509165167809e-03,6.164504215121269226e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000000e+03,2.081522019580006599e-03,4.397001117467880249e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+03,1.731518423184752464e-03,3.220834769308567047e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.100000000000000000e+03,1.108664437197148800e-03,1.736514735966920853e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+03,3.894307592418044806e-04,6.721434183418750763e-04,1.000000000000000000e+00,1.000000000000000000e+00
4.300000000000000000e+03,1.648443721933290362e-04,2.690451219677925110e-04,1.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000000e+03,1.687022740952670574e-04,2.534052589908242226e-03,1.000000000000000000e+00,9.992914836332719153e-01
4.500000000000000000e+03,3.416192950680851936e-03,1.005743071436882019e-02,1.000000000000000000e+00,9.992914836332719153e-01
4.600000000000000000e+03,1.637797802686691284e-03,2.860661828890442848e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+03,1.572603825479745865e-03,2.196479821577668190e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.800000000000000000e+03,1.328735728748142719e-03,1.594390603713691235e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000000e+03,5.980834830552339554e-04,7.606160361319780350e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+03,2.576662809588015079e-04,3.062259929720312357e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.100000000000000000e+03,1.225484593305736780e-04,1.405102811986580491e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.200000000000000000e+03,3.992351144552230835e-02,3.114506974816322327e-02,9.843750000000000000e-01,9.977327476264701289e-01
5.300000000000000000e+03,1.856129732914268970e-03,3.960789181292057037e-03,1.000000000000000000e+00,9.998582967266543831e-01
5.400000000000000000e+03,1.839130534790456295e-03,2.996143884956836700e-03,1.000000000000000000e+00,9.998582967266543831e-01
5.500000000000000000e+03,1.404466805979609489e-03,2.137556904926896095e-03,1.000000000000000000e+00,9.998582967266543831e-01
5.600000000000000000e+03,7.072800653986632824e-04,8.409231668338179588e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.700000000000000000e+03,3.230826696380972862e-04,3.653936146292835474e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.800000000000000000e+03,1.435711310477927327e-04,1.487325789639726281e-04,1.000000000000000000e+00,1.000000000000000000e+00
5.900000000000000000e+03,8.067129238042980433e-05,9.849052003119140863e-05,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+03,7.664535660296678543e-03,1.563186757266521454e-02,1.000000000000000000e+00,9.977327476264701289e-01
6.100000000000000000e+03,2.338350983336567879e-03,3.563245991244912148e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000000e+03,1.934349071234464645e-03,2.445074729621410370e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.300000000000000000e+03,1.525922096334397793e-03,1.738549675792455673e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+03,8.528506150469183922e-04,8.926339796744287014e-04,1.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+03,3.351843333803117275e-04,3.667623095680028200e-04,1.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000000e+03,1.410194818163290620e-04,1.507707493146881461e-04,1.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+03,8.121875524520874023e-01,9.497062563896179199e-01,7.500000000000000000e-01,7.122006518350574300e-01
6.800000000000000000e+03,2.021731343120336533e-03,3.400442888960242271e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000000e+03,1.622195355594158173e-03,2.179834526032209396e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+03,1.083243405446410179e-03,1.440013409592211246e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.100000000000000000e+03,1.050648512318730354e-03,1.107769319787621498e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+03,5.927819875068962574e-04,5.907206214033067226e-04,1.000000000000000000e+00,1.000000000000000000e+00
7.300000000000000000e+03,2.328937553102150559e-04,2.412266767350956798e-04,1.000000000000000000e+00,1.000000000000000000e+00
7.400000000000000000e+03,9.498520375927910209e-05,9.869696077657863498e-05,1.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+03,2.301872819662094116e-01,1.914425939321517944e-01,9.531250000000000000e-01,9.572056114496244605e-01
7.600000000000000000e+03,1.965852687135338783e-03,3.209107788279652596e-03,1.000000000000000000e+00,1.000000000000000000e+00
